r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
-0.5207365104394596,-0.5207437673600643,1.5989737136324726,0.9802486628634661,1.486375333527712,2.829921614308545,-0.5207437673600643,-0.5207437673600643,-0.5207292535188547,-0.5200761306644187,-0.5205913720273626,-0.5206131427891771,-0.5206857119952256,-0.5207365104394596,-0.5200906445056284,-0.5207437673600643,-0.5207437673600643
-0.5207074827570402,-0.5207437673600643,1.5989737136324726,0.9823096283152418,1.486375333527712,2.830328001862416,-0.5207437673600643,-0.5207437673600643,-0.5205115459007094,-0.5168540579158679,-0.5090165836626364,-0.4985883887534754,-0.5204099490122416,-0.5207219965982498,-0.5203736644092173,-0.5207365104394596,-0.5207437673600643
-0.5207292535188547,-0.5207437673600643,1.5989737136324726,0.9268086995293944,1.486375333527712,2.8303860572272552,-0.5207437673600643,-0.5207437673600643,-0.5205986289479675,-0.5166218364565129,-0.5082763777609423,-0.49621537571569135,-0.5202140121559108,-0.520671198154016,-0.5206131427891771,-0.5207437673600643,-0.5207437673600643
-0.5207365104394596,-0.5207437673600643,1.5989737136324726,0.9660831538428105,1.486375333527712,2.8310827216053203,-0.5207437673600643,-0.5207437673600643,-0.5204244628534512,-0.5179861375302236,-0.5093649158516689,-0.49582350200302977,-0.520250296758935,-0.5206349135509917,-0.520620399709782,-0.5207437673600643,-0.5207437673600643
-0.5207365104394596,-0.5207437673600643,1.5989737136324726,0.96796995320007,1.486375333527712,2.8311117492877393,-0.5207437673600643,-0.5207437673600643,-0.5207437673600643,-0.5199600199347412,-0.5142633372599386,-0.5085521407439263,-0.5206349135509917,-0.5207292535188547,-0.5201414429498623,-0.5207437673600643,-0.5207437673600643
-0.5207437673600643,-0.5207437673600643,1.5989737136324726,0.9683182853891025,1.486375333527712,2.8311117492877393,-0.5207437673600643,-0.5207437673600643,-0.5207437673600643,-0.5144157325926403,-0.5152793061446168,-0.5099382125794515,-0.5206857119952256,-0.5207365104394596,-0.5200833875850236,-0.5207365104394596,-0.5207437673600643
-0.5207437673600643,-0.5207437673600643,1.5989737136324726,0.9687827283078125,1.486375333527712,2.83201160744274,-0.5207437673600643,-0.5207437673600643,-0.5207437673600643,-0.4728771190505128,-0.514198024974495,-0.5063387799594489,-0.5207002258364353,-0.5207292535188547,-0.5200761306644187,-0.5207365104394596,-0.5207437673600643
-0.5207437673600643,-0.5207437673600643,1.5989737136324726,0.9687827283078125,1.4864043612101312,2.8318084136658044,-0.5207437673600643,-0.5207437673600643,-0.5207437673600643,-0.52048251821829,-0.5155840968100203,-0.5111936598440896,-0.5206276566303869,-0.5207365104394596,-0.5201414429498623,-0.5207437673600643,-0.5207437673600643
-0.5207437673600643,-0.5207437673600643,1.5989737136324726,0.9687827283078125,1.4864043612101312,2.8318084136658044,-0.5207437673600643,-0.5207437673600643,-0.5207437673600643,-0.5205986289479675,-0.5168540579158679,-0.5128627515832037,-0.5207219965982498,-0.5207365104394596,-0.5200398460613945,-0.5207437673600643,-0.5207437673600643
-0.5207365104394596,-0.5207437673600643,1.5989737136324726,0.9676796763758762,1.4864043612101312,2.8318084136658044,-0.5207437673600643,-0.5207437673600643,-0.520714739677645,-0.5124418501881227,-0.5142633372599386,-0.5077393656361837,-0.5205333166625239,-0.5207292535188547,-0.520250296758935,-0.5207365104394596,-0.5207437673600643
