componente_id,nodo_id,num_puntos,prefijo_mayoritario,porcentaje
87,cube967_cluster0,94,WVIV,100.0
87,cube961_cluster0,60,WVIV,100.0
87,cube966_cluster0,116,WVIV,100.0
87,cube1015_cluster0,107,WVIV,100.0
87,cube902_cluster0,186,WVIV,100.0
87,cube903_cluster0,57,WVIV,100.0
87,cube965_cluster0,58,WVIV,100.0
87,cube962_cluster0,169,WVIV,100.0
87,cube1016_cluster0,33,WVIV,100.0
88,cube979_cluster0,58,MSFC,100.0
88,cube927_cluster0,61,MSFC,100.0
88,cube933_cluster0,57,MSFC,100.0
88,cube978_cluster0,60,MSFC,100.0
89,cube935_cluster0,56,WLEC,100.0
90,cube990_cluster0,96,MVIE,100.0
90,cube989_cluster0,115,MVIE,100.0
90,cube998_cluster0,172,MVIE,100.0
90,cube943_cluster0,17,MVIE,100.0
90,cube1044_cluster0,173,MVIE,100.0
90,cube1087_cluster0,111,MVIE,100.0
90,cube1052_cluster0,95,MVIE,100.0
90,cube944_cluster0,63,MVIE,100.0
90,cube1051_cluster0,54,MVIE,100.0
90,cube1043_cluster0,299,MVIE,100.0
90,cube999_cluster0,41,MVIE,100.0
90,cube1042_cluster0,111,MVIE,100.0
90,cube1086_cluster0,30,MVIE,100.0
90,cube997_cluster0,173,MVIE,100.0
91,cube1007_cluster0,111,WVIV,100.0
91,cube1012_cluster0,46,WVIV,100.0
91,cube951_cluster0,54,WVIV,100.0
91,cube1008_cluster0,58,WVIV,100.0
91,cube957_cluster0,54,WVIV,100.0
91,cube1011_cluster0,99,WVIV,100.0
91,cube956_cluster0,59,WVIV,100.0
92,cube980_cluster0,59,MSFC,100.0
93,cube982_cluster0,63,WLEC,100.0
94,cube1004_cluster0,117,MVIE,100.0
94,cube1003_cluster0,85,MVIE,100.0
94,cube1085_cluster0,117,MVIE,100.0
94,cube1092_cluster0,117,MVIE,100.0
94,cube1056_cluster0,89,MVIE,100.0
94,cube1093_cluster0,180,MVIE,100.0
94,cube1094_cluster0,115,MVIE,100.0
94,cube1120_cluster0,158,MVIE,100.0
94,cube1124_cluster0,47,MVIE,100.0
94,cube1048_cluster0,65,MVIE,100.0
94,cube1084_cluster0,64,MVIE,100.0
94,cube1049_cluster0,241,MVIE,100.0
94,cube1057_cluster0,56,MVIE,100.0
95,cube1010_cluster0,56,WVIV,100.0
96,cube1014_cluster0,54,WVIV,100.0
97,cube1059_cluster0,54,MSFC,100.0
97,cube1019_cluster0,54,MSFC,100.0
97,cube1024_cluster0,18,MSFC,100.0
97,cube1062_cluster0,18,MSFC,100.0
98,cube1026_cluster0,59,MSFC,100.0
99,cube1174_cluster0,111,WLEC,100.0
99,cube1105_cluster0,122,WLEC,100.0
99,cube1068_cluster0,138,WLEC,100.0
99,cube1103_cluster0,63,WLEC,100.0
99,cube1065_cluster0,123,WLEC,100.0
99,cube1102_cluster0,106,WLEC,100.0
99,cube1141_cluster0,241,WLEC,100.0
99,cube1175_cluster0,166,WLEC,100.0
99,cube1138_cluster0,223,WLEC,100.0
99,cube1170_cluster0,114,WLEC,100.0
99,cube1069_cluster0,34,WLEC,100.0
99,cube1030_cluster0,33,WLEC,100.0
99,cube1137_cluster0,286,WLEC,100.0
99,cube1070_cluster0,60,WLEC,100.0
99,cube1142_cluster0,56,WLEC,100.0
99,cube1106_cluster0,186,WLEC,100.0
99,cube1067_cluster0,68,WLEC,100.0
99,cube1029_cluster0,60,WLEC,100.0
99,cube1139_cluster0,114,WLEC,100.0
99,cube1072_cluster0,57,WLEC,100.0
100,cube1155_cluster0,50,MVIE,100.0
100,cube1090_cluster0,233,MVIE,100.0
100,cube1111_cluster0,58,MVIE,100.0
100,cube1075_cluster0,59,MVIE,100.0
100,cube1082_cluster0,129,MVIE,100.0
100,cube1089_cluster0,52,MVIE,100.0
100,cube1118_cluster0,347,MVIE,100.0
100,cube1151_cluster0,53,MVIE,100.0
100,cube1122_cluster0,113,MVIE,100.0
100,cube1117_cluster0,297,MVIE,100.0
100,cube1112_cluster0,59,MVIE,100.0
100,cube1036_cluster0,61,MVIE,100.0
100,cube1037_cluster0,14,MVIE,100.0
100,cube1076_cluster0,126,MVIE,100.0
100,cube1152_cluster0,51,MVIE,100.0
100,cube1081_cluster0,77,MVIE,100.0
100,cube1156_cluster0,50,MVIE,100.0
100,cube1047_cluster0,180,MVIE,100.0
100,cube1123_cluster0,112,MVIE,100.0
100,cube1116_cluster0,281,MVIE,100.0
101,cube1077_cluster0,57,MVIE,100.0
101,cube1074_cluster0,59,MVIE,100.0
101,cube1148_cluster0,176,MVIE,100.0
101,cube1108_cluster0,59,MVIE,100.0
101,cube1110_cluster0,63,MVIE,100.0
101,cube1149_cluster0,117,MVIE,100.0
101,cube1177_cluster0,113,MVIE,100.0
101,cube1181_cluster0,113,MVIE,100.0
101,cube1109_cluster0,122,MVIE,100.0
101,cube1113_cluster0,56,MVIE,100.0
101,cube1144_cluster0,117,MVIE,100.0
102,cube1096_cluster0,57,MSC,100.0
103,cube1130_cluster0,104,WLEC,100.0
103,cube1172_cluster0,111,WLEC,100.0
103,cube1184_cluster0,279,WLEC,100.0
103,cube1160_cluster0,110,WLEC,100.0
103,cube1185_cluster0,109,WLEC,100.0
103,cube1190_cluster0,53,WLEC,100.0
103,cube1166_cluster0,410,WLEC,100.0
103,cube1165_cluster0,140,WLEC,100.0
103,cube1183_cluster0,59,WLEC,100.0
103,cube1135_cluster0,73,WLEC,100.0
103,cube1188_cluster0,173,WLEC,100.0
103,cube1159_cluster0,58,WLEC,100.0
103,cube1168_cluster0,111,WLEC,100.0
103,cube1129_cluster0,15,WLEC,100.0
103,cube1134_cluster0,16,WLEC,100.0
103,cube1100_cluster0,15,WLEC,100.0
103,cube1189_cluster0,278,WLEC,100.0
103,cube1167_cluster0,340,WLEC,100.0
104,cube1154_cluster0,91,MVIE,100.0
104,cube1157_cluster0,33,MVIE,100.0
104,cube1153_cluster0,173,MVIE,100.0
104,cube1119_cluster0,111,MVIE,100.0
104,cube1114_cluster0,112,MVIE,100.0
105,cube1121_cluster0,57,MVIE,100.0
106,cube1158_cluster0,59,MSC,100.0
106,cube1164_cluster0,58,MSC,100.0
107,cube1163_cluster0,53,WLEC,100.0
107,cube1162_cluster0,41,WLEC,100.0
108,cube1173_cluster0,54,WLEC,100.0
109,cube1196_cluster0,57,MVIE,100.0
109,cube1180_cluster0,57,MVIE,100.0
109,cube1179_cluster0,60,MVIE,100.0
110,cube1192_cluster0,59,WLEC,100.0
111,cube1193_cluster0,59,WLEC,100.0
112,cube1200_cluster0,59,MVIE,100.0
112,cube1199_cluster0,37,MVIE,100.0
112,cube1198_cluster0,59,MVIE,100.0
112,cube1197_cluster0,37,MVIE,100.0
113,cube1201_cluster0,60,WLEC,100.0
113,cube1202_cluster0,59,WLEC,100.0
114,cube1212_cluster0,34,MSC,100.0
114,cube1204_cluster0,57,MSC,100.0
114,cube1211_cluster0,53,MSC,100.0
114,cube1205_cluster0,34,MSC,100.0
115,cube1214_cluster0,59,MVIE,100.0
116,cube1222_cluster0,57,MVIE,100.0
116,cube1215_cluster0,58,MVIE,100.0
117,cube1224_cluster0,57,WLEC,100.0
118,cube1229_cluster0,57,MVIE,100.0
