procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 358864 188220 463192    0    0    15    86  322  661  9  1 90  0  0
 1  0      0 350220 188224 463196    0    0     0    88 1149 2286 45  4 51  0  0
 1  0      0 341352 188232 463200    0    0     0    68 1175 2058 49  3 48  0  0
 1  0      0 340296 188232 463204    0    0     0     0 1367 2722 43  6 51  0  0
 0  0      0 340328 188240 463212    0    0     0    48 1145 2125 26  4 70  0  0
 0  0      0 340328 188244 463212    0    0     0    28  751 1468  5  1 94  0  0
 1  0      0 340328 188244 463212    0    0     0     0  679 1367  4  0 95  0  0
 0  0      0 340328 188248 463220    0    0     8   316  648 1330  4  1 95  1  0
 0  0      0 340328 188248 463220    0    0     0    20  633 1261  4  1 96  1  0
 0  0      0 340328 188272 463220    0    0     0   272  549 1209  3  2 96  0  0
 0  0      0 340328 188280 463220    0    0     0    36  603 1171  4  1 95  1  0
 0  0      0 340072 188280 463220    0    0     0     0  607 1256  4  1 96  0  0
 0  0      0 340080 188304 463212    0    0     0   240  609 1281  2  1 97  0  0
 0  0      0 340080 188312 463220    0    0     0    20  560 1139  3  1 96  0  0
 0  0      0 340080 188320 463212    0    0     0    20  621 1233  5  1 94  1  0
 0  0      0 340112 188328 463220    0    0     0    20  570 1190  4  1 96  0  0
 0  0      0 340112 188336 463220    0    0     0    20  619 1247  4  1 95  0  0
 1  0      0 340112 188352 463232    0    0     4    64  661 1257  7  0 92  0  0
 0  0      0 340112 188352 463232    0    0     0     0  596 1248  3  1 96  0  0
 0  0      0 339988 188380 463240    0    0     4   684  665 1345  6  1 93  1  0
 0  0      0 339988 188392 463240    0    0     0    64  671 1316  4  1 95  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 339864 188408 463240    0    0     0   336  647 1364  2  2 96  0  0
 0  0      0 339708 188432 463244    0    0     0  3784  638 1522  4  1 95  1  0
 0  0      0 339708 188432 463244    0    0     0     0  513 1142  3  1 96  0  0
 0  0      0 339708 188432 463244    0    0     0    20  607 1256  5  1 94  0  0
 1  0      0 339708 188432 463244    0    0     0    20  650 1313  3  1 95  1  0
 1  0      0 339708 188432 463244    0    0     0    12  600 1237  3  1 96  0  0
 0  0      0 339708 188440 463244    0    0     0   252  577 1244  2  0 98  0  0
 0  0      0 339708 188440 463244    0    0     0     0  620 1268  3  1 96  0  0
 0  0      0 339708 188440 463244    0    0     0     0  626 1290  3  1 96  0  0
 0  0      0 339708 188448 463244    0    0     0    20  668 1286  5  0 95  0  0
 1  0      0 339536 188448 463244    0    0     0   368  706 1439  6  1 93  1  0
 2  0      0 339456 188456 463248    0    0     4    56  833 1534 10  1 89  0  0
 0  0      0 339456 188456 463248    0    0     0     0  626 1277  4  1 96  0  0
 0  0      0 339456 188472 463248    0    0     0   340  648 1350  5  1 94  1  0
 0  0      0 339456 188476 463248    0    0     0    20  620 1239  3  1 96  0  0
 0  0      0 339456 188480 463244    0    0     0    60  615 1247  3  1 97  0  0
 0  0      0 339488 188500 463248    0    0     0   236  585 1266  3  1 96  1  0
 0  0      0 339488 188500 463248    0    0     0     0  609 1222  3  1 96  0  0
 0  0      0 339488 188500 463248    0    0     0     0  596 1183  4  0 96  0  0
 0  0      0 339488 188508 463248    0    0     0    20  598 1216  4  1 95  0  0
 0  0      0 339740 188508 463248    0    0     0     0  631 1340  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 339736 188512 463248    0    0     0   176  697 1398  3  1 95  1  0
 0  0      0 339736 188520 463240    0    0     0    20  602 1157  4  1 95  0  0
 0  0      0 339736 188520 463248    0    0     0    20  581 1146  4  1 95  0  0
 0  0      0 339736 188520 463256    0    0     4    24  557 1129  5  1 95  1  0
 1  0      0 339736 188528 463256    0    0     0    20  581 1217  5  1 94  0  0
 0  0      0 339736 188536 463256    0    0     0    20  623 1299  4  1 95  0  0
 1  0      0 339612 188552 463256    0    0     0   532  800 1413  8  1 90  1  0
 1  0      0 339644 188564 463248    0    0     4    72 1106 2019 34  3 63  0  0
 1  0      0 339676 188564 463264    0    0     0    20  685 1408  5  0 95  1  0
 0  0      0 339544 188564 463264    0    0     0   108  640 1398  5  1 93  0  0
 0  0      0 339552 188584 463264    0    0     0   376  638 1312  3  0 96  1  0
 0  0      0 339552 188584 463264    0    0     0     0  608 1236  4  1 95  0  0
 0  0      0 339552 188588 463260    0    0     0    20  654 1281  5  1 94  0  0
 0  0      0 339552 188596 463264    0    0     0    20  581 1154  4  0 96  1  0
 2  0      0 339552 188596 463264    0    0     0     0  525 1139  3  1 96  0  0
 0  0      0 339584 188612 463264    0    0     0   288  788 1473 10  1 89  0  0
 0  0      0 339584 188620 463256    0    0     0    44  609 1255  3  1 95  0  0
 0  0      0 339584 188620 463264    0    0     0     0  524 1160  2  0 98  0  0
