dimension,birth,death
2,0.0027225760830794045,0.002973227424517478
2,0.005332525420374512,0.0055553576710283175
2,0.0017707790369880995,0.0018662088918236846
2,0.0021081463046963974,0.002197265703279212
2,0.0023547310357714384,0.0024040995040897537
2,0.0017913251548803213,0.00184054122242649
2,0.002474127452912559,0.0025076547603662684
1,0.10861164953067301,0.13598646262670608
1,0.0349895338785166,0.038464587778717654
1,0.004793164149907463,0.005957878259148517
1,0.01906996065048725,0.020222210854036398
1,0.02508382959860568,0.0259412636007205
1,0.0016253600548348142,0.002452683803372054
1,0.00283480849441689,0.0035762131801546607
1,0.0031385283203586947,0.00379251906547367
1,0.004714843879310901,0.005317690220876802
1,0.001901097620373709,0.002498549942097984
1,0.0022523976443505557,0.00283182436836539
1,0.0017343594381605324,0.0021834827581992448
1,0.0026537776023575293,0.0030868994245375524
1,0.0018480032137048346,0.002276929971804594
1,0.001740879837800487,0.0020903179857199084
1,0.0017076168817399026,0.0020481468334106437
1,0.0019783404910603654,0.002318009947936558
1,0.0023728566580864504,0.002711478767007333
1,0.0028706833309526244,0.0032035465167592238
1,0.0188990414307041,0.01922832064038479
1,0.001493447823366783,0.0018215553654541469
1,0.0030022215822824456,0.0032912745661640656
1,0.0021738247843531818,0.0024595256732597276
1,0.0021754791830028686,0.0024494138780976667
1,0.0018153214954316145,0.0020523311349857428
1,0.0013234856300848989,0.0015586365069904106
1,0.001365757594858637,0.0015975826338067696
1,0.003078206988333534,0.0033063338289650705
1,0.0014422727621782546,0.0016659104138073452
1,0.0013227781911230184,0.0015449578855789496
1,0.0014326986547577197,0.0016533876158507756
1,0.003026686342701754,0.003225127772108232
1,0.0016720038823391928,0.0018695397809728549
1,0.0023062652329853086,0.0025024205791400293
1,0.0020276921883075213,0.0022160814152966
1,0.002568021205082482,0.002753127378729508
1,0.0016141446974936582,0.00178715868842198
1,0.0016302849567223885,0.0018009243019837505
1,0.0017531405602871427,0.001903235603358567
1,0.0012685298534466792,0.001415989981107576
1,0.0016211946558069988,0.0017649126670778615
1,0.0016481014001655905,0.0017847130431566322
1,0.001747698062817989,0.00187625012976076
1,0.0018416531369807455,0.001969727625659395
1,0.0015408637934952757,0.0016573335921270349
1,0.0015962246510797342,0.0017098246638933107
1,0.003676953867965858,0.0037841317489307373
1,0.0016482294926075183,0.001748342197388142
1,0.0016946604876377684,0.0017942905379452188
1,0.0020775199621540087,0.002175613243407744
1,0.0017790655153560886,0.001875049521652128
1,0.0008776537604327503,0.000969338285194132
1,0.0016957968410498449,0.0017837620708533956
1,0.001658062894141586,0.0017451997958018144
1,0.002091697833680333,0.0021738247843532347
1,0.0015877292374358563,0.001669145816672102
1,0.0019996749241926967,0.0020733270214949814
1,0.0029967249655681503,0.0030695529028578524
1,0.000970778610335052,0.0010397850872329271
1,0.001907016173129629,0.001974710521840567
1,0.0015770273413742391,0.001640428716138124
1,0.003100675056785156,0.003163252198046033
1,0.0014527456595010858,0.0015150772832862014
1,0.0008557772510324268,0.00091479702571346
1,0.0020515826210832067,0.0020966632630887673
1,0.0009864834011955776,0.0010273483126649128
1,0.002027392844022662,0.0020676052486561874
1,0.0017353657501159646,0.0017739901342035292
1,0.0015162847447015534,0.001552445366708582
1,0.001627822648118468,0.0016596749295738945
1,0.0030760307657397563,0.0031016252421863597
1,0.0013394093767393669,0.0013632889223933078
1,0.002284276307880125,0.002308046732720837
1,0.0030829967950054453,0.0031052139500763413
