dimension,birth,death
2,0.03535220281705453,0.036695825449245136
2,0.033898161752396815,0.03497142387585402
2,0.026444709197557172,0.026758478191806948
2,0.013483885243208192,0.01378558309423076
2,0.028568734112929102,0.02882902414859788
2,0.0010795564148999238,0.001186327425046141
2,0.0007480493146892642,0.0008521453662913725
2,0.0009295710589081495,0.0010322948083458668
2,0.0008716253954615125,0.0009720336236934606
2,0.0009729077486038815,0.0010664587196861047
2,0.0006272358192153044,0.0007149195317227627
2,0.0009858677145807267,0.001069617080879453
2,0.0009420445596950343,0.0010253392690650854
2,0.0011238377464062627,0.0012036088714464065
2,0.0009331981070043532,0.0010109132905600318
2,0.000734721917343864,0.0008114464497624541
2,0.0009521554322534189,0.0010226471488399352
2,0.0011026795820091593,0.0011696621604946923
2,0.0008953458644135211,0.0009600182576588793
2,0.0008721231663121816,0.0009365367964715994
2,0.0004454851376292084,0.000505217723617614
2,0.0011297061378337833,0.001187247578535135
2,0.0012232299578948688,0.0012801527719209695
2,0.0009317925862721791,0.0009880716486374453
2,0.0033016355984836093,0.0033571761103534316
2,0.0005721126383356167,0.0006265588798541452
2,0.00046054497324005817,0.0005141473812998978
2,0.00041753655267982875,0.00047044460475525107
2,0.0008077028467813312,0.0008588012425213202
2,0.0004997826079688801,0.0005488513658325643
2,0.0006565673234264673,0.0007041007853526425
2,0.0007525114847072374,0.0007985836327777763
2,0.0011053197322449693,0.0011499263688669527
2,0.000743008968578306,0.0007862349555154528
2,0.000808472236475852,0.0008514747333011664
2,0.0006912660098254618,0.0007342150469860409
2,0.0014925268181205105,0.0015346642995795977
2,0.0011583165911730185,0.0012000532433455182
2,0.0011146375031128317,0.0011551397008437631
2,0.0004666214955962367,0.000505701712669221
2,0.001064307623892732,0.001101823865742377
2,0.0005979577348782874,0.0006346746013334472
2,0.0008164485505670851,0.0008531161269557134
2,0.0011207777064629904,0.001154700546387634
2,0.0003769039717023337,0.0004104168742507917
2,0.0009659206159111403,0.0009990328980242359
2,0.00038570799883228695,0.0004180309533453595
2,0.0005461430786066718,0.0005781500714451526
2,0.0005287214832395457,0.0005602798634534639
2,0.0009145995965546449,0.0009454473136255966
2,0.0004206586276494911,0.00045146310446178485
2,0.0006949224143972592,0.0007256978955899224
2,0.0008347966714702584,0.0008654369989877966
2,0.0008292251180028971,0.0008596870801170891
2,0.0007639985097927301,0.0007937474340963997
2,0.0005515006804615199,0.0005808841539662041
2,0.0011233044366142156,0.0011517700219961275
2,0.0014054286226434676,0.0014337730309086731
2,0.0004996851727773095,0.0005278486446926155
2,0.001230365205638745,0.0012585247411558873
2,0.0008351333644809453,0.0008618089697328421
2,0.0013631782595083688,0.0013898454444831007
2,0.0006263462263544996,0.000652415101773206
2,0.00044700729219559197,0.0004729233079982877
2,0.000686677743658208,0.0007122713091221254
2,0.0008669231921470403,0.0008912736087383376
2,0.00043492076450599106,0.0004592399002217413
2,0.0003740770510479353,0.000398265892647742
2,0.00045970319320657227,0.0004838780682286616
2,0.0007759223015074627,0.0007999874549568003
2,0.0006204774042102651,0.0006444825107918125
2,0.0010126712661079657,0.0010365619110151388
2,0.0003826933128269663,0.00040651883723094394
2,0.0004810847108127742,0.0005044760703930552
2,0.000511140036487756,0.000534035543630348
2,0.0004992827771814054,0.0005215460079873324
2,0.0006674480578461317,0.0006895390257817714
2,0.00035368061449081694,0.0003749187816976983
2,0.0005205138552473836,0.000540960497843708
2,0.000673646737861867,0.0006938966947585844
2,0.00044986896962256076,0.00047007777618903986
2,0.001033129656307776,0.0010533234043997965
2,0.00038258872358780437,0.00040209630031065406
2,0.0004930676175033369,0.0005125065660595848
2,0.0005246459910130928,0.0005439575980453538
2,0.0005032890870404257,0.0005223904936663454
2,0.0006730405274793146,0.0006916247580345998
2,0.0008804867979845339,0.0008989741141966875
2,0.00037760056897221013,0.00039600304302178505
2,0.0004804977223202309,0.0004985700464878232
2,0.0005019207718160154,0.0005198817067935247
2,0.0004021284956137862,0.00042005362893498215
2,0.0008773188710540577,0.0008949127495558936
2,0.0003754757974398153,0.00039280235060921845
2,0.0004949932387884394,0.0005123121648382495
2,0.0009566359096218009,0.0009737399535171066
2,0.0004905763768249139,0.000507458251435281
2,0.0005564235954984742,0.0005729042709800252
2,0.001142291760581969,0.0011586011515844835
2,0.0006191247270412417,0.0006352414106257308
2,0.0005698645970588056,0.0005855175844230471
2,0.0005796015904888329,0.0005949579342214826
2,0.0003820940784354189,0.00039738932068090615
2,0.0004787965748048353,0.0004939293235244579
2,0.0007970689012324454,0.0008120292846863586
2,0.0009669226540049707,0.0009816955357784113
2,0.0005073791865995921,0.0005221503088575927
2,0.000920172985798587,0.0009348887284241475
2,0.0005699152017784311,0.0005844864193705176
2,0.0005089236959950258,0.0005232683624987111
2,0.00043699099243591644,0.00045122849981125095
2,0.0005922107849922318,0.0006064055178090721
2,0.0006446934438518863,0.000658305023744355
2,0.0004856500025389482,0.0004989053195154531
2,0.0007991558333835299,0.000812358178567006
2,0.00060652857803564,0.0006189224957949155
2,0.000526189192392891,0.0005381769456559971
2,0.000502138274616301,0.0005138196041019823
2,0.0004626112204286033,0.0004734177661135944
2,0.00048602531712442433,0.0004965859599850386
2,0.0003983228638205541,0.0004087926502426768
2,0.0005398595631545196,0.000550006206915534
2,0.0006446934438518863,0.0006547152464362796
2,0.000510731917370293,0.0005207046544799518
2,0.0005938845250078113,0.0006031983228021526
2,0.0005635220921281856,0.0005727992484765481
2,0.0005265297925742628,0.0005354592857817553
2,0.0007877337937228026,0.0007966189411330306
2,0.0004913262765637242,0.000499669433805433
2,0.0009854679326252562,0.0009937944084662939
2,0.0005043759361203629,0.0005120854802376172
2,0.000719931188205002,0.0007275975485401987
2,0.00044794017879569,0.0004554267885966727
2,0.0004147503747445947,0.000422123139464719
2,0.00033956922777971893,0.00034668440563842497
2,0.0003644179888098924,0.00037152134985982073
2,0.0004843898060936583,0.0004909778853413223
2,0.001259140781095393,0.0012655916814838877
2,0.0005557937081630696,0.0005621448915449123
2,0.0004360992535528697,0.0004424264982909543
2,0.0009477262141891225,0.0009538992119667372
2,0.0005751397545995175,0.0005811601125752972
2,0.0004818976663328789,0.00048749931439342944
2,0.0005766946107150924,0.0005822460771416908
2,0.00046346919190063535,0.0004689751709180391
2,0.0007071749589045848,0.0007126621630651653
2,0.0005996733476522405,0.0006050462362378708
2,0.0008855764377424756,0.0008908999619776173
2,0.000514403951607751,0.0005196313976893613
2,0.0003221059949247777,0.00032701180041854746
2,0.0007548921053675681,0.0007595223434472538
2,0.0005446669165335325,0.0005492782472861907
2,0.0006320951093791264,0.0006366433939433158
2,0.0004576237676745699,0.00046206797392525016
2,0.0010519664967246854,0.0010563317065120346
2,0.00043625835395021476,0.0004401890107180567
2,0.0010347710284811223,0.0010386195202950128
2,0.0004547361694149948,0.00045850610202387927
2,0.00044133414279080467,0.00044504201639005385
2,0.000361089975017198,0.0003647678381838029
2,0.000904713866174749,0.0009081109374143945
2,0.0008355986822733624,0.0008388826993385873
2,0.0004656665051654352,0.00046869074410596935
2,0.0009535291866225852,0.0009564082997336817
