r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
-0.5247147024378301,-0.5247352995767637,1.8955109136761454,1.0411415907107089,1.3969503000755497,2.6816899753454337,-0.5247352995767637,-0.5247352995767637,-0.5247147024378301,-0.5242272368164017,-0.5247078367248522,-0.5246597767340072,-0.5246872395859187,-0.5247284338637858,-0.5241036539828001,-0.5247352995767637,-0.5247352995767637
-0.5247284338637858,-0.5247352995767637,1.8955109136761454,1.0447392243111098,1.3970052257793726,2.6820744552721942,-0.5247352995767637,-0.5247352995767637,-0.5245430596133834,-0.5200391518999045,-0.5128988104029256,-0.5025865095101734,-0.5243988796408483,-0.5247147024378301,-0.524412611066804,-0.5247284338637858,-0.5247352995767637
-0.524721568150808,-0.5247352995767637,1.8955109136761454,0.9779495684624455,1.397087614335107,2.682129380976017,-0.5247352995767637,-0.5247352995767637,-0.5245705224652949,-0.5208081117534252,-0.513887473071738,-0.501542921137538,-0.5242409682423574,-0.5246323138820957,-0.5246391795950736,-0.5247352995767637,-0.5247352995767637
-0.5247284338637858,-0.5247352995767637,1.8955109136761454,0.9606754346101389,1.397087614335107,2.6824589351989543,-0.5247352995767637,-0.5247352995767637,-0.5247352995767637,-0.5233072312773679,-0.514045384470229,-0.502456060963594,-0.5242752968072467,-0.5246529110210293,-0.5245911196042286,-0.5247352995767637,-0.5247352995767637
-0.5247352995767637,-0.5247352995767637,1.8955109136761454,0.9604008060910243,1.397087614335107,2.6824589351989543,-0.5247352995767637,-0.5247352995767637,-0.5247352995767637,-0.5232797684254564,-0.5194898948616753,-0.5156244984551377,-0.5246460453080515,-0.5247284338637858,-0.5241448482606673,-0.5247352995767637,-0.5247284338637858
-0.5247352995767637,-0.5247352995767637,1.8955109136761454,0.9608951374254305,1.397087614335107,2.6824589351989543,-0.5247352995767637,-0.5247352995767637,-0.5247352995767637,-0.5235543969445711,-0.51924959490745,-0.5147800157588605,-0.5246391795950736,-0.524721568150808,-0.524165445399601,-0.5247352995767637,-0.5247352995767637
-0.5247352995767637,-0.5247352995767637,1.8955109136761454,0.9608951374254305,1.397087614335107,2.682486398050866,-0.5247352995767637,-0.5247352995767637,-0.5247078367248522,-0.5238290254636856,-0.5194281034448746,-0.5145603129435687,-0.5246391795950736,-0.524721568150808,-0.524165445399601,-0.5247352995767637,-0.5247352995767637
-0.524721568150808,-0.5247352995767637,1.8955109136761454,0.9608951374254305,1.397087614335107,2.682486398050866,-0.5247352995767637,-0.5247352995767637,-0.5247352995767637,-0.5237466369079512,-0.5204442289655985,-0.5166062954109724,-0.5247009710118744,-0.5247284338637858,-0.5240899225568444,-0.5247352995767637,-0.5247352995767637
-0.5247352995767637,-0.5247352995767637,1.8955109136761454,0.9459553459855977,1.397087614335107,2.682486398050866,-0.5247352995767637,-0.5247352995767637,-0.5247078367248522,-0.522950214202519,-0.516063904085721,-0.5089029654498085,-0.5244744024836049,-0.5247147024378301,-0.5243302225110696,-0.5247284338637858,-0.5247352995767637
-0.5247352995767637,-0.5247352995767637,1.8955109136761454,0.946394751616181,1.397087614335107,2.682513860902777,-0.5247352995767637,-0.5247352995767637,-0.5247352995767637,-0.5239663397232429,-0.5206021403640894,-0.5165651011331052,-0.5247147024378301,-0.5247284338637858,-0.5240761911308887,-0.5247352995767637,-0.5247352995767637
-0.5247147024378301,-0.5247352995767637,1.8955109136761454,0.9461750488008894,1.397087614335107,2.682513860902777,-0.5247352995767637,-0.5247352995767637,-0.5247352995767637,-0.4799433881091768,-0.5196272091212326,-0.5137089645343136,-0.5247009710118744,-0.5247284338637858,-0.5240967882698223,-0.5247352995767637,-0.5247352995767637
-0.5247352995767637,-0.5247352995767637,1.8955109136761454,0.9461750488008894,1.397087614335107,2.682513860902777,-0.5247352995767637,-0.5247352995767637,-0.5247352995767637,-0.5244606710576492,-0.5213093088008094,-0.5173958524034267,-0.5247147024378301,-0.5247352995767637,-0.5240761911308887,-0.5247284338637858,-0.5247352995767637
-0.5247147024378301,-0.5247352995767637,1.8955109136761454,0.946394751616181,1.397087614335107,2.682513860902777,-0.5247352995767637,-0.5247352995767637,-0.5247352995767637,-0.5229776770544304,-0.5207806489015139,-0.5174439123942718,-0.5247009710118744,-0.5247284338637858,-0.5240899225568444,-0.5247352995767637,-0.5247352995767637
