prefijo,carpeta_a,archivo_a,carpeta_b,archivo_b,dimension,distancia
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_80,persistencia_MVIV_componente_2.csv,2,0.002076102116948972
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_3.csv,0,0.04421477241827675
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_3.csv,1,0.005271181082072594
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_3.csv,2,0.00029342801502242426
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_4.csv,0,0.05025033134219117
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_4.csv,1,0.003116488408449483
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_5.csv,0,0.04507759088505068
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_5.csv,1,0.004732726486920619
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_5.csv,2,0.00020024984394500784
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_6.csv,0,0.05906207920485029
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_6.csv,1,0.006524296896984376
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_90,persistencia_MVIV_componente_6.csv,2,0.00016792855623746675
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_100,persistencia_MVIV_componente_1.csv,0,0.03959931123138385
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_100,persistencia_MVIV_componente_1.csv,1,0.005925537950262409
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_100,persistencia_MVIV_componente_1.csv,2,0.00022781571499789046
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_100,persistencia_MVIV_componente_2.csv,0,0.0518214955399784
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_100,persistencia_MVIV_componente_2.csv,1,0.002994920700118788
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_100,persistencia_MVIV_componente_3.csv,0,0.062393240018450716
MVIV,resultados10m3_30,persistencia_MVIV_componente_7.csv,resultados10m3_100,persistencia_MVIV_componente_3.csv,1,0.008306163374266122
