prefijo,porcentaje_a,archivo_a,porcentaje_b,archivo_b,dimension,distancia
MIA,10,persistencia_MIA_componente_47.csv,10,persistencia_MIA_componente_47.csv,0,0.0
MIA,10,persistencia_MIA_componente_47.csv,10,persistencia_MIA_componente_47.csv,1,0.0
MIA,10,persistencia_MIA_componente_47.csv,10,persistencia_MIA_componente_47.csv,2,0.0
MIA,10,persistencia_MIA_componente_47.csv,10,persistencia_MIA_componente_49.csv,0,0.08859049
MIA,10,persistencia_MIA_componente_47.csv,10,persistencia_MIA_componente_49.csv,1,0.01796248
MIA,10,persistencia_MIA_componente_47.csv,10,persistencia_MIA_componente_49.csv,2,0.00014392418
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_18.csv,0,0.28623962
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_18.csv,1,0.042722225
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_18.csv,2,0.00023396437
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_2.csv,0,0.085452154
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_2.csv,1,0.014819381
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_2.csv,2,0.00036333513
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_17.csv,0,0.1038557
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_17.csv,1,0.006188373
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_17.csv,2,0.00017618288
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_1.csv,0,0.15815918
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_1.csv,1,0.011291437
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_1.csv,2,0.0003781383
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_10.csv,0,0.11490838
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_10.csv,1,0.0018311399
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_10.csv,2,0.00021890296
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_3.csv,0,0.24021012
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_3.csv,1,0.029324345
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_3.csv,2,0.00052217057
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_21.csv,0,0.15609024
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_21.csv,1,0.012829804
MIA,10,persistencia_MIA_componente_47.csv,20,persistencia_MIA_componente_21.csv,2,0.00019643556
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_2.csv,0,0.19433925
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_2.csv,1,0.020733895
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_2.csv,2,0.00043323936
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_1.csv,0,0.15225136
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_1.csv,1,0.008037508
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_1.csv,2,0.00052389957
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_9.csv,0,0.28920415
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_9.csv,1,0.04579731
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_9.csv,2,0.0019011584
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_3.csv,0,0.70371485
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_3.csv,1,0.09478271
MIA,10,persistencia_MIA_componente_47.csv,30,persistencia_MIA_componente_3.csv,2,0.0067030643
MIA,10,persistencia_MIA_componente_47.csv,40,persistencia_MIA_componente_1.csv,0,1.0138695
MIA,10,persistencia_MIA_componente_47.csv,40,persistencia_MIA_componente_1.csv,1,0.20533493
MIA,10,persistencia_MIA_componente_47.csv,40,persistencia_MIA_componente_1.csv,2,0.009351832
MIA,10,persistencia_MIA_componente_47.csv,50,persistencia_MIA_componente_1.csv,0,1.5595721
MIA,10,persistencia_MIA_componente_47.csv,50,persistencia_MIA_componente_1.csv,1,0.31651032
MIA,10,persistencia_MIA_componente_47.csv,50,persistencia_MIA_componente_1.csv,2,0.05797585
MIA,10,persistencia_MIA_componente_47.csv,60,persistencia_MIA_componente_1.csv,0,1.4814453
MIA,10,persistencia_MIA_componente_47.csv,60,persistencia_MIA_componente_1.csv,1,0.28417698
MIA,10,persistencia_MIA_componente_47.csv,60,persistencia_MIA_componente_1.csv,2,0.051674236
MIA,10,persistencia_MIA_componente_47.csv,70,persistencia_MIA_componente_1.csv,0,1.5493996
MIA,10,persistencia_MIA_componente_47.csv,70,persistencia_MIA_componente_1.csv,1,0.30942383
MIA,10,persistencia_MIA_componente_47.csv,70,persistencia_MIA_componente_1.csv,2,0.058332328
MIA,10,persistencia_MIA_componente_47.csv,80,persistencia_MIA_componente_2.csv,0,0.15201776
MIA,10,persistencia_MIA_componente_47.csv,80,persistencia_MIA_componente_2.csv,1,0.0019606722
MIA,10,persistencia_MIA_componente_47.csv,80,persistencia_MIA_componente_2.csv,2,9.035835e-05
MIA,10,persistencia_MIA_componente_47.csv,80,persistencia_MIA_componente_1.csv,0,1.5730269
MIA,10,persistencia_MIA_componente_47.csv,80,persistencia_MIA_componente_1.csv,1,0.3072536
MIA,10,persistencia_MIA_componente_47.csv,80,persistencia_MIA_componente_1.csv,2,0.06089329
MIA,10,persistencia_MIA_componente_47.csv,90,persistencia_MIA_componente_2.csv,0,1.5431234
MIA,10,persistencia_MIA_componente_47.csv,90,persistencia_MIA_componente_2.csv,1,0.29326355
MIA,10,persistencia_MIA_componente_47.csv,90,persistencia_MIA_componente_2.csv,2,0.047894523
MIA,10,persistencia_MIA_componente_47.csv,100,persistencia_MIA_componente_1.csv,0,1.5550733
MIA,10,persistencia_MIA_componente_47.csv,100,persistencia_MIA_componente_1.csv,1,0.29298863
MIA,10,persistencia_MIA_componente_47.csv,100,persistencia_MIA_componente_1.csv,2,0.054880146
MIA,10,persistencia_MIA_componente_49.csv,10,persistencia_MIA_componente_47.csv,0,0.08859049
MIA,10,persistencia_MIA_componente_49.csv,10,persistencia_MIA_componente_47.csv,1,0.01796248
MIA,10,persistencia_MIA_componente_49.csv,10,persistencia_MIA_componente_47.csv,2,0.00014392418
MIA,10,persistencia_MIA_componente_49.csv,10,persistencia_MIA_componente_49.csv,0,0.0
MIA,10,persistencia_MIA_componente_49.csv,10,persistencia_MIA_componente_49.csv,1,0.0
MIA,10,persistencia_MIA_componente_49.csv,10,persistencia_MIA_componente_49.csv,2,0.0
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_18.csv,0,0.23601852
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_18.csv,1,0.041865796
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_18.csv,2,0.00020809093
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_2.csv,0,0.05371401
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_2.csv,1,0.016156513
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_2.csv,2,0.0003811577
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_17.csv,0,0.11997376
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_17.csv,1,0.0172998
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_17.csv,2,0.00020357597
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_1.csv,0,0.15793392
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_1.csv,1,0.021173159
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_1.csv,2,0.00038921786
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_10.csv,0,0.13922217
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_10.csv,1,0.017998278
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_10.csv,2,0.00022925831
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_3.csv,0,0.19284798
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_3.csv,1,0.022303283
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_3.csv,2,0.0005409059
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_21.csv,0,0.16354188
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_21.csv,1,0.02089037
MIA,10,persistencia_MIA_componente_49.csv,20,persistencia_MIA_componente_21.csv,2,0.00020791295
MIA,10,persistencia_MIA_componente_49.csv,30,persistencia_MIA_componente_2.csv,0,0.18609399
MIA,10,persistencia_MIA_componente_49.csv,30,persistencia_MIA_componente_2.csv,1,0.018284451
MIA,10,persistencia_MIA_componente_49.csv,30,persistencia_MIA_componente_2.csv,2,0.00043958094
MIA,10,persistencia_MIA_componente_49.csv,30,persistencia_MIA_componente_1.csv,0,0.14874424
MIA,10,persistencia_MIA_componente_49.csv,30,persistencia_MIA_componente_1.csv,1,0.019630067
MIA,10,persistencia_MIA_componente_49.csv,30,persistencia_MIA_componente_1.csv,2,0.00048464217
MIA,10,persistencia_MIA_componente_49.csv,30,persistencia_MIA_componente_9.csv,0,0.23993011
MIA,10,persistencia_MIA_componente_49.csv,30,persistencia_MIA_componente_9.csv,1,0.042441446
MIA,10,persistencia_MIA_componente_49.csv,30,persistencia_MIA_componente_9.csv,2,0.00190342
