prefijo,porcentaje_a,archivo_a,porcentaje_b,archivo_b,dimension,distancia
MIA,10,persistencia_MIA_componente_2.csv,10,persistencia_MIA_componente_2.csv,0,0.0
MIA,10,persistencia_MIA_componente_2.csv,10,persistencia_MIA_componente_2.csv,1,0.0
MIA,10,persistencia_MIA_componente_2.csv,10,persistencia_MIA_componente_2.csv,2,0.0
MIA,10,persistencia_MIA_componente_2.csv,10,persistencia_MIA_componente_1.csv,0,0.21451457
MIA,10,persistencia_MIA_componente_2.csv,10,persistencia_MIA_componente_1.csv,1,0.04550397
MIA,10,persistencia_MIA_componente_2.csv,10,persistencia_MIA_componente_1.csv,2,0.00252722
MIA,10,persistencia_MIA_componente_2.csv,20,persistencia_MIA_componente_2.csv,0,0.27350134
MIA,10,persistencia_MIA_componente_2.csv,20,persistencia_MIA_componente_2.csv,1,0.0317381
MIA,10,persistencia_MIA_componente_2.csv,20,persistencia_MIA_componente_2.csv,2,0.0054135197
MIA,10,persistencia_MIA_componente_2.csv,20,persistencia_MIA_componente_1.csv,0,0.19977121
MIA,10,persistencia_MIA_componente_2.csv,20,persistencia_MIA_componente_1.csv,1,0.04513433
MIA,10,persistencia_MIA_componente_2.csv,20,persistencia_MIA_componente_1.csv,2,0.004358071
MIA,10,persistencia_MIA_componente_2.csv,30,persistencia_MIA_componente_1.csv,0,0.6315015
MIA,10,persistencia_MIA_componente_2.csv,30,persistencia_MIA_componente_1.csv,1,0.079720184
MIA,10,persistencia_MIA_componente_2.csv,30,persistencia_MIA_componente_1.csv,2,0.009820977
MIA,10,persistencia_MIA_componente_2.csv,40,persistencia_MIA_componente_1.csv,0,0.6326716
MIA,10,persistencia_MIA_componente_2.csv,40,persistencia_MIA_componente_1.csv,1,0.1510332
MIA,10,persistencia_MIA_componente_2.csv,40,persistencia_MIA_componente_1.csv,2,0.009792424
MIA,10,persistencia_MIA_componente_2.csv,50,persistencia_MIA_componente_1.csv,0,0.8092711
MIA,10,persistencia_MIA_componente_2.csv,50,persistencia_MIA_componente_1.csv,1,0.15703788
MIA,10,persistencia_MIA_componente_2.csv,50,persistencia_MIA_componente_1.csv,2,0.029710913
MIA,10,persistencia_MIA_componente_2.csv,60,persistencia_MIA_componente_1.csv,0,0.81812704
MIA,10,persistencia_MIA_componente_2.csv,60,persistencia_MIA_componente_1.csv,1,0.1571866
MIA,10,persistencia_MIA_componente_2.csv,60,persistencia_MIA_componente_1.csv,2,0.027455093
MIA,10,persistencia_MIA_componente_2.csv,70,persistencia_MIA_componente_1.csv,0,0.81629634
MIA,10,persistencia_MIA_componente_2.csv,70,persistencia_MIA_componente_1.csv,1,0.17370538
MIA,10,persistencia_MIA_componente_2.csv,70,persistencia_MIA_componente_1.csv,2,0.028595857
MIA,10,persistencia_MIA_componente_2.csv,80,persistencia_MIA_componente_1.csv,0,0.8588394
MIA,10,persistencia_MIA_componente_2.csv,80,persistencia_MIA_componente_1.csv,1,0.16333455
MIA,10,persistencia_MIA_componente_2.csv,80,persistencia_MIA_componente_1.csv,2,0.02845532
MIA,10,persistencia_MIA_componente_2.csv,90,persistencia_MIA_componente_1.csv,0,0.4745413
MIA,10,persistencia_MIA_componente_2.csv,90,persistencia_MIA_componente_1.csv,1,0.09779812
MIA,10,persistencia_MIA_componente_2.csv,90,persistencia_MIA_componente_1.csv,2,0.01785812
MIA,10,persistencia_MIA_componente_2.csv,90,persistencia_MIA_componente_3.csv,0,0.39836305
MIA,10,persistencia_MIA_componente_2.csv,90,persistencia_MIA_componente_3.csv,1,0.09019987
MIA,10,persistencia_MIA_componente_2.csv,90,persistencia_MIA_componente_3.csv,2,0.01800966
MIA,10,persistencia_MIA_componente_2.csv,100,persistencia_MIA_componente_1.csv,0,0.9534323
MIA,10,persistencia_MIA_componente_2.csv,100,persistencia_MIA_componente_1.csv,1,0.21246018
MIA,10,persistencia_MIA_componente_2.csv,100,persistencia_MIA_componente_1.csv,2,0.023262993
MIA,10,persistencia_MIA_componente_1.csv,10,persistencia_MIA_componente_2.csv,0,0.21451457
MIA,10,persistencia_MIA_componente_1.csv,10,persistencia_MIA_componente_2.csv,1,0.04550397
MIA,10,persistencia_MIA_componente_1.csv,10,persistencia_MIA_componente_2.csv,2,0.00252722
MIA,10,persistencia_MIA_componente_1.csv,10,persistencia_MIA_componente_1.csv,0,0.0
MIA,10,persistencia_MIA_componente_1.csv,10,persistencia_MIA_componente_1.csv,1,0.0
MIA,10,persistencia_MIA_componente_1.csv,10,persistencia_MIA_componente_1.csv,2,0.0
MIA,10,persistencia_MIA_componente_1.csv,20,persistencia_MIA_componente_2.csv,0,0.28686422
MIA,10,persistencia_MIA_componente_1.csv,20,persistencia_MIA_componente_2.csv,1,0.057576105
MIA,10,persistencia_MIA_componente_1.csv,20,persistencia_MIA_componente_2.csv,2,0.0060097408
MIA,10,persistencia_MIA_componente_1.csv,20,persistencia_MIA_componente_1.csv,0,0.09820211
MIA,10,persistencia_MIA_componente_1.csv,20,persistencia_MIA_componente_1.csv,1,0.033057936
MIA,10,persistencia_MIA_componente_1.csv,20,persistencia_MIA_componente_1.csv,2,0.0047528497
MIA,10,persistencia_MIA_componente_1.csv,30,persistencia_MIA_componente_1.csv,0,0.58647996
MIA,10,persistencia_MIA_componente_1.csv,30,persistencia_MIA_componente_1.csv,1,0.08096595
MIA,10,persistencia_MIA_componente_1.csv,30,persistencia_MIA_componente_1.csv,2,0.010006256
