prefijo,porcentaje_a,archivo_a,porcentaje_b,archivo_b,dimension,distancia
MVIV,10,persistencia_MVIV_componente_1.csv,10,persistencia_MVIV_componente_1.csv,0,0.0
MVIV,10,persistencia_MVIV_componente_1.csv,10,persistencia_MVIV_componente_1.csv,1,0.0
MVIV,10,persistencia_MVIV_componente_1.csv,20,persistencia_MVIV_componente_5.csv,0,0.01002542
MVIV,10,persistencia_MVIV_componente_1.csv,20,persistencia_MVIV_componente_5.csv,1,0.0020923354
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_2.csv,0,0.053275008
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_2.csv,1,0.0027461047
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_3.csv,0,0.057965558
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_3.csv,1,0.007312592
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_1.csv,0,0.0848583
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_1.csv,1,0.011844453
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_2.csv,0,0.06428789
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_2.csv,1,0.008346366
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_3.csv,0,0.055349603
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_3.csv,1,0.008085452
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_1.csv,0,0.03723332
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_1.csv,1,0.0040510884
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_4.csv,0,0.050118636
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_4.csv,1,0.0076018376
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_2.csv,0,0.059121016
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_2.csv,1,0.0068155173
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_3.csv,0,0.05078223
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_3.csv,1,0.0034596354
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_1.csv,0,0.084919326
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_1.csv,1,0.012979836
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_2.csv,0,0.053975686
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_2.csv,1,0.009347148
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_3.csv,0,0.06220876
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_3.csv,1,0.00894809
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_1.csv,0,0.07607548
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_1.csv,1,0.012372323
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_2.csv,0,0.034262482
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_2.csv,1,0.006197277
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_3.csv,0,0.04670589
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_3.csv,1,0.0020970905
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_1.csv,0,0.07074325
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_1.csv,1,0.00799562
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_2.csv,0,0.07992812
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_2.csv,1,0.011968566
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_7.csv,0,0.031743485
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_7.csv,1,0.001338372
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_1.csv,0,0.045086402
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_1.csv,1,0.006063934
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_4.csv,0,0.039122127
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_4.csv,1,0.0015099195
WLEC,10,persistencia_WLEC_componente_1.csv,10,persistencia_WLEC_componente_1.csv,0,2.8205764e-07
WLEC,10,persistencia_WLEC_componente_1.csv,10,persistencia_WLEC_componente_1.csv,1,0.0
WLEC,10,persistencia_WLEC_componente_1.csv,10,persistencia_WLEC_componente_1.csv,2,0.0
WLEC,10,persistencia_WLEC_componente_1.csv,20,persistencia_WLEC_componente_1.csv,0,0.055320255
WLEC,10,persistencia_WLEC_componente_1.csv,20,persistencia_WLEC_componente_1.csv,1,0.027073184
WLEC,10,persistencia_WLEC_componente_1.csv,20,persistencia_WLEC_componente_1.csv,2,0.006228268
WLEC,10,persistencia_WLEC_componente_1.csv,30,persistencia_WLEC_componente_1.csv,0,0.07211902
WLEC,10,persistencia_WLEC_componente_1.csv,30,persistencia_WLEC_componente_1.csv,1,0.034607004
WLEC,10,persistencia_WLEC_componente_1.csv,30,persistencia_WLEC_componente_1.csv,2,0.007096982
WLEC,10,persistencia_WLEC_componente_1.csv,40,persistencia_WLEC_componente_1.csv,0,0.08220908
WLEC,10,persistencia_WLEC_componente_1.csv,40,persistencia_WLEC_componente_1.csv,1,0.038445044
WLEC,10,persistencia_WLEC_componente_1.csv,40,persistencia_WLEC_componente_1.csv,2,0.008060406
WLEC,10,persistencia_WLEC_componente_1.csv,50,persistencia_WLEC_componente_1.csv,0,0.30425775
WLEC,10,persistencia_WLEC_componente_1.csv,50,persistencia_WLEC_componente_1.csv,1,0.07072902
WLEC,10,persistencia_WLEC_componente_1.csv,50,persistencia_WLEC_componente_1.csv,2,0.019480374
WLEC,10,persistencia_WLEC_componente_1.csv,60,persistencia_WLEC_componente_1.csv,0,0.37444326
WLEC,10,persistencia_WLEC_componente_1.csv,60,persistencia_WLEC_componente_1.csv,1,0.07442509
WLEC,10,persistencia_WLEC_componente_1.csv,60,persistencia_WLEC_componente_1.csv,2,0.017248811
WLEC,10,persistencia_WLEC_componente_1.csv,70,persistencia_WLEC_componente_1.csv,0,0.3147264
WLEC,10,persistencia_WLEC_componente_1.csv,70,persistencia_WLEC_componente_1.csv,1,0.078768075
WLEC,10,persistencia_WLEC_componente_1.csv,70,persistencia_WLEC_componente_1.csv,2,0.019551868
WLEC,10,persistencia_WLEC_componente_1.csv,80,persistencia_WLEC_componente_1.csv,0,0.3090333
WLEC,10,persistencia_WLEC_componente_1.csv,80,persistencia_WLEC_componente_1.csv,1,0.07511869
WLEC,10,persistencia_WLEC_componente_1.csv,80,persistencia_WLEC_componente_1.csv,2,0.020862127
WLEC,10,persistencia_WLEC_componente_1.csv,90,persistencia_WLEC_componente_1.csv,0,0.30068454
WLEC,10,persistencia_WLEC_componente_1.csv,90,persistencia_WLEC_componente_1.csv,1,0.063192405
WLEC,10,persistencia_WLEC_componente_1.csv,90,persistencia_WLEC_componente_1.csv,2,0.014580835
WLEC,10,persistencia_WLEC_componente_1.csv,100,persistencia_WLEC_componente_3.csv,0,0.2638538
WLEC,10,persistencia_WLEC_componente_1.csv,100,persistencia_WLEC_componente_3.csv,1,0.065103844
WLEC,10,persistencia_WLEC_componente_1.csv,100,persistencia_WLEC_componente_3.csv,2,0.01267726
MVIV,20,persistencia_MVIV_componente_5.csv,20,persistencia_MVIV_componente_5.csv,0,0.0
MVIV,20,persistencia_MVIV_componente_5.csv,20,persistencia_MVIV_componente_5.csv,1,0.0
MVIV,20,persistencia_MVIV_componente_5.csv,20,persistencia_MVIV_componente_5.csv,2,0.0
MVIV,20,persistencia_MVIV_componente_5.csv,50,persistencia_MVIV_componente_2.csv,0,0.050912455
MVIV,20,persistencia_MVIV_componente_5.csv,50,persistencia_MVIV_componente_2.csv,1,0.0031636348
MVIV,20,persistencia_MVIV_componente_5.csv,50,persistencia_MVIV_componente_3.csv,0,0.05546651
MVIV,20,persistencia_MVIV_componente_5.csv,50,persistencia_MVIV_componente_3.csv,1,0.006515127
MVIV,20,persistencia_MVIV_componente_5.csv,50,persistencia_MVIV_componente_3.csv,2,0.00014509776
MVIV,20,persistencia_MVIV_componente_5.csv,50,persistencia_MVIV_componente_1.csv,0,0.083170734
MVIV,20,persistencia_MVIV_componente_5.csv,50,persistencia_MVIV_componente_1.csv,1,0.011502312
MVIV,20,persistencia_MVIV_componente_5.csv,50,persistencia_MVIV_componente_1.csv,2,0.0028669285
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_2.csv,0,0.06213449
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_2.csv,1,0.007949016
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_2.csv,2,0.00014237127
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_3.csv,0,0.052725095
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_3.csv,1,0.0075426414
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_3.csv,2,0.0002333843
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_1.csv,0,0.033475213
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_1.csv,1,0.0043955725
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_1.csv,2,0.00012229205
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_4.csv,0,0.047643933
MVIV,20,persistencia_MVIV_componente_5.csv,60,persistencia_MVIV_componente_4.csv,1,0.00784239
MVIV,20,persistencia_MVIV_componente_5.csv,70,persistencia_MVIV_componente_2.csv,0,0.056775272
MVIV,20,persistencia_MVIV_componente_5.csv,70,persistencia_MVIV_componente_2.csv,1,0.0071034166
MVIV,20,persistencia_MVIV_componente_5.csv,70,persistencia_MVIV_componente_2.csv,2,9.4053445e-05
MVIV,20,persistencia_MVIV_componente_5.csv,70,persistencia_MVIV_componente_3.csv,0,0.047914628
MVIV,20,persistencia_MVIV_componente_5.csv,70,persistencia_MVIV_componente_3.csv,1,0.0035171602
MVIV,20,persistencia_MVIV_componente_5.csv,70,persistencia_MVIV_componente_3.csv,2,0.00024748195
MVIV,20,persistencia_MVIV_componente_5.csv,70,persistencia_MVIV_componente_1.csv,0,0.08327663
MVIV,20,persistencia_MVIV_componente_5.csv,70,persistencia_MVIV_componente_1.csv,1,0.012708097
MVIV,20,persistencia_MVIV_componente_5.csv,70,persistencia_MVIV_componente_1.csv,2,0.00033943573
MVIV,20,persistencia_MVIV_componente_5.csv,80,persistencia_MVIV_componente_2.csv,0,0.051340938
MVIV,20,persistencia_MVIV_componente_5.csv,80,persistencia_MVIV_componente_2.csv,1,0.009043165
MVIV,20,persistencia_MVIV_componente_5.csv,80,persistencia_MVIV_componente_2.csv,2,0.0009924604
MVIV,20,persistencia_MVIV_componente_5.csv,80,persistencia_MVIV_componente_3.csv,0,0.060007837
MVIV,20,persistencia_MVIV_componente_5.csv,80,persistencia_MVIV_componente_3.csv,1,0.0086697
MVIV,20,persistencia_MVIV_componente_5.csv,80,persistencia_MVIV_componente_3.csv,2,0.0001697194
MVIV,20,persistencia_MVIV_componente_5.csv,80,persistencia_MVIV_componente_1.csv,0,0.07420788
MVIV,20,persistencia_MVIV_componente_5.csv,80,persistencia_MVIV_componente_1.csv,1,0.01216059
MVIV,20,persistencia_MVIV_componente_5.csv,80,persistencia_MVIV_componente_1.csv,2,0.0012582092
MVIV,20,persistencia_MVIV_componente_5.csv,90,persistencia_MVIV_componente_2.csv,0,0.03009427
MVIV,20,persistencia_MVIV_componente_5.csv,90,persistencia_MVIV_componente_2.csv,1,0.006450138
MVIV,20,persistencia_MVIV_componente_5.csv,90,persistencia_MVIV_componente_2.csv,2,0.00010199396
