prefijo,porcentaje_a,archivo_a,porcentaje_b,archivo_b,dimension,distancia
MVIV,10,persistencia_MVIV_componente_1.csv,10,persistencia_MVIV_componente_1.csv,0,0.0
MVIV,10,persistencia_MVIV_componente_1.csv,10,persistencia_MVIV_componente_1.csv,1,0.0
MVIV,10,persistencia_MVIV_componente_1.csv,20,persistencia_MVIV_componente_1.csv,0,0.012178175
MVIV,10,persistencia_MVIV_componente_1.csv,20,persistencia_MVIV_componente_1.csv,1,0.00055144617
MVIV,10,persistencia_MVIV_componente_1.csv,30,persistencia_MVIV_componente_7.csv,0,0.010305429
MVIV,10,persistencia_MVIV_componente_1.csv,30,persistencia_MVIV_componente_7.csv,1,0.00068727025
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_2.csv,0,0.08329065
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_2.csv,1,0.015008609
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_3.csv,0,0.051329363
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_3.csv,1,0.0026161368
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_1.csv,0,0.061317448
MVIV,10,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_1.csv,1,0.0073828227
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_2.csv,0,0.04793664
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_2.csv,1,0.007987904
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_5.csv,0,0.05900098
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_5.csv,1,0.0073678964
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_6.csv,0,0.071719415
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_6.csv,1,0.009002303
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_1.csv,0,0.053397346
MVIV,10,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_1.csv,1,0.007408671
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_2.csv,0,0.052298088
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_2.csv,1,0.00296537
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_8.csv,0,0.05796161
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_8.csv,1,0.006289915
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_1.csv,0,0.05847352
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_1.csv,1,0.0119075095
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_4.csv,0,0.054529294
MVIV,10,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_4.csv,1,0.009303633
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_2.csv,0,0.083900884
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_2.csv,1,0.0128056975
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_8.csv,0,0.05655306
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_8.csv,1,0.010022925
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_1.csv,0,0.056761824
MVIV,10,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_1.csv,1,0.0059182383
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_5.csv,0,0.0474562
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_5.csv,1,0.0069427267
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_6.csv,0,0.040492874
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_6.csv,1,0.0045487136
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_1.csv,0,0.05971463
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_1.csv,1,0.003947808
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_4.csv,0,0.041601572
MVIV,10,persistencia_MVIV_componente_1.csv,90,persistencia_MVIV_componente_4.csv,1,0.0012302436
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_2.csv,0,0.051731795
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_2.csv,1,0.005588006
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_3.csv,0,0.051562402
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_3.csv,1,0.005047327
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_1.csv,0,0.07407855
MVIV,10,persistencia_MVIV_componente_1.csv,100,persistencia_MVIV_componente_1.csv,1,0.0070639495
WLEC,10,persistencia_WLEC_componente_1.csv,10,persistencia_WLEC_componente_1.csv,0,0.0
WLEC,10,persistencia_WLEC_componente_1.csv,10,persistencia_WLEC_componente_1.csv,1,0.0
WLEC,10,persistencia_WLEC_componente_1.csv,10,persistencia_WLEC_componente_1.csv,2,0.0
WLEC,10,persistencia_WLEC_componente_1.csv,20,persistencia_WLEC_componente_1.csv,0,0.058022168
WLEC,10,persistencia_WLEC_componente_1.csv,20,persistencia_WLEC_componente_1.csv,1,0.026132142
WLEC,10,persistencia_WLEC_componente_1.csv,20,persistencia_WLEC_componente_1.csv,2,0.0048109903
WLEC,10,persistencia_WLEC_componente_1.csv,30,persistencia_WLEC_componente_1.csv,0,0.07166785
WLEC,10,persistencia_WLEC_componente_1.csv,30,persistencia_WLEC_componente_1.csv,1,0.031927023
WLEC,10,persistencia_WLEC_componente_1.csv,30,persistencia_WLEC_componente_1.csv,2,0.006871117
WLEC,10,persistencia_WLEC_componente_1.csv,40,persistencia_WLEC_componente_1.csv,0,0.07815517
WLEC,10,persistencia_WLEC_componente_1.csv,40,persistencia_WLEC_componente_1.csv,1,0.033842944
WLEC,10,persistencia_WLEC_componente_1.csv,40,persistencia_WLEC_componente_1.csv,2,0.008286671
WLEC,10,persistencia_WLEC_componente_1.csv,50,persistencia_WLEC_componente_1.csv,0,0.30754444
WLEC,10,persistencia_WLEC_componente_1.csv,50,persistencia_WLEC_componente_1.csv,1,0.071082
WLEC,10,persistencia_WLEC_componente_1.csv,50,persistencia_WLEC_componente_1.csv,2,0.01819459
WLEC,10,persistencia_WLEC_componente_1.csv,60,persistencia_WLEC_componente_1.csv,0,0.35350993
WLEC,10,persistencia_WLEC_componente_1.csv,60,persistencia_WLEC_componente_1.csv,1,0.072002806
WLEC,10,persistencia_WLEC_componente_1.csv,60,persistencia_WLEC_componente_1.csv,2,0.018489791
WLEC,10,persistencia_WLEC_componente_1.csv,70,persistencia_WLEC_componente_1.csv,0,0.30558926
WLEC,10,persistencia_WLEC_componente_1.csv,70,persistencia_WLEC_componente_1.csv,1,0.07284056
WLEC,10,persistencia_WLEC_componente_1.csv,70,persistencia_WLEC_componente_1.csv,2,0.018481981
WLEC,10,persistencia_WLEC_componente_1.csv,80,persistencia_WLEC_componente_1.csv,0,0.30687895
WLEC,10,persistencia_WLEC_componente_1.csv,80,persistencia_WLEC_componente_1.csv,1,0.07247221
WLEC,10,persistencia_WLEC_componente_1.csv,80,persistencia_WLEC_componente_1.csv,2,0.017353054
WLEC,10,persistencia_WLEC_componente_1.csv,90,persistencia_WLEC_componente_1.csv,0,0.30276373
WLEC,10,persistencia_WLEC_componente_1.csv,90,persistencia_WLEC_componente_1.csv,1,0.06214805
WLEC,10,persistencia_WLEC_componente_1.csv,90,persistencia_WLEC_componente_1.csv,2,0.014691722
WLEC,10,persistencia_WLEC_componente_1.csv,100,persistencia_WLEC_componente_1.csv,0,0.26868677
WLEC,10,persistencia_WLEC_componente_1.csv,100,persistencia_WLEC_componente_1.csv,1,0.063721366
WLEC,10,persistencia_WLEC_componente_1.csv,100,persistencia_WLEC_componente_1.csv,2,0.013683077
MVIV,20,persistencia_MVIV_componente_1.csv,20,persistencia_MVIV_componente_1.csv,0,0.0
MVIV,20,persistencia_MVIV_componente_1.csv,20,persistencia_MVIV_componente_1.csv,1,0.0
MVIV,20,persistencia_MVIV_componente_1.csv,20,persistencia_MVIV_componente_1.csv,2,0.0
MVIV,20,persistencia_MVIV_componente_1.csv,30,persistencia_MVIV_componente_7.csv,0,0.0034965398
MVIV,20,persistencia_MVIV_componente_1.csv,30,persistencia_MVIV_componente_7.csv,1,0.00042739103
MVIV,20,persistencia_MVIV_componente_1.csv,30,persistencia_MVIV_componente_7.csv,2,7.428146e-05
MVIV,20,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_2.csv,0,0.080930054
MVIV,20,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_2.csv,1,0.014997043
MVIV,20,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_2.csv,2,0.0017397013
MVIV,20,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_3.csv,0,0.048041653
MVIV,20,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_3.csv,1,0.0026947658
MVIV,20,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_1.csv,0,0.057988916
MVIV,20,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_1.csv,1,0.007368852
MVIV,20,persistencia_MVIV_componente_1.csv,50,persistencia_MVIV_componente_1.csv,2,0.00010926761
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_2.csv,0,0.044118457
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_2.csv,1,0.007967631
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_2.csv,2,0.0007109135
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_5.csv,0,0.055720422
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_5.csv,1,0.0073421327
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_5.csv,2,0.00017852309
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_6.csv,0,0.06917359
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_6.csv,1,0.009017398
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_6.csv,2,0.000100863064
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_1.csv,0,0.049923617
MVIV,20,persistencia_MVIV_componente_1.csv,60,persistencia_MVIV_componente_1.csv,1,0.0074202158
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_2.csv,0,0.049126618
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_2.csv,1,0.0029634826
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_8.csv,0,0.055027515
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_8.csv,1,0.006279272
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_8.csv,2,0.00018217858
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_1.csv,0,0.055370428
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_1.csv,1,0.011889124
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_1.csv,2,0.00069617794
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_4.csv,0,0.050949465
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_4.csv,1,0.00928773
MVIV,20,persistencia_MVIV_componente_1.csv,70,persistencia_MVIV_componente_4.csv,2,0.0002670392
MVIV,20,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_2.csv,0,0.08158698
MVIV,20,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_2.csv,1,0.012807054
MVIV,20,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_2.csv,2,0.00021309368
MVIV,20,persistencia_MVIV_componente_1.csv,80,persistencia_MVIV_componente_8.csv,0,0.05329441
