procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 236124 276216 289896 391168    0    0     1    54    5   14  4  1 95  0  0
 1  0 236124 267524 289896 391172    0    0     0    80  865 1441 19  1 80  0  0
 2  0 236124 266372 289896 391176    0    0     0    52 1005 1948 49  2 49  0  0
 6  0 236124 257628 289896 391180    0    0     0     0 1357 2432 47  4 49  0  0
 4  0 236124 257128 289896 391184    0    0     0    84 1352 2275 46  3 51  0  0
 0  0 236124 257004 289896 391184    0    0     0    40  805 1500  8  1 91  0  0
 0  0 236124 257004 289896 391184    0    0     0     0  550 1089  2  1 98  0  0
 1  0 236124 257036 289896 391188    0    0     4   560  742 1305  6  1 93  1  0
 0  0 236124 257036 289896 391188    0    0     0     0  607 1083  3  0 97  0  0
 0  0 236124 257036 289896 391188    0    0     0   272  525 1047  2  0 98  0  0
 0  0 236124 257036 289896 391188    0    0     0    36  578 1206  3  2 95  0  0
 1  0 236124 257036 289896 391188    0    0     0     0  542 1131  4  1 95  0  0
 0  0 236124 257036 289896 391188    0    0     0     0  623 1152  7  1 92  0  0
 0  0 236124 257100 289896 391192    0    0     4    32  747 1445 21  1 78  0  0
 0  0 236124 257100 289896 391192    0    0     0    36  568 1103  4  0 96  1  0
 0  0 236124 257100 289896 391192    0    0     0    16  557 1188  2  1 98  0  0
 0  0 236124 257100 289896 391192    0    0     0   480  587 1129  4  1 95  0  0
 0  0 236124 257100 289896 391192    0    0     0    20  592 1169  4  1 96  0  0
 0  0 236124 257100 289896 391192    0    0     0     0  548 1031  4  0 96  0  0
 0  0 236124 257100 289900 391188    0    0     0   172  559 1085  3  0 97  0  0
 0  0 236124 257068 289900 391192    0    0     0   644  666 1158  4  1 95  1  0
 3  0 236124 257068 289900 391192    0    0     0     0  498  992  2  0 98  0  0
 0  0 236124 257068 289900 391192    0    0     0   212  589 1126  2  1 97  0  0
 0  0 236124 257068 289900 391192    0    0     0     0  557 1139  3  1 97  0  0
 0  0 236124 257068 289900 391192    0    0     0    36  585 1166  5  0 95  1  0
 0  0 236124 257068 289900 391192    0    0     0   164  577 1158  3  1 97  0  0
 0  0 236124 257068 289900 391192    0    0     0   272  513 1042  3  0 97  0  0
 1  0 236124 257068 289900 391192    0    0     0    20  603 1054  4  1 95  0  0
 0  0 236124 257068 289900 391192    0    0     0     0  469  935  2  1 97  0  0
 0  0 236124 257068 289900 391192    0    0     0   172  476 1038  2  0 98  1  0
 0  0 236124 257068 289900 391192    0    0     0    36  568 1150  5  0 95  0  0
 0  0 236124 257068 289900 391192    0    0     0    12  545 1086  3  1 97  0  0
 0  0 236124 257068 289904 391192    0    0     0   264  613 1197  4  1 95  0  0
 0  0 236124 257068 289904 391192    0    0     0     0  507 1020  3  1 97  0  0
 0  0 236124 257100 289908 391196    0    0     4   208  599 1198  2  0 97  1  0
 0  0 236124 257100 289908 391196    0    0     0    20  641 1180  5  1 94  0  0
 0  0 236124 257100 289908 391196    0    0     0    20  528 1023  3  1 97  0  0
 0  0 236124 257100 289908 391196    0    0     0   388  710 1297  5  2 93  1  0
 0  0 236124 257100 289908 391196    0    0     0    20  587 1033  3  1 97  0  0
 0  0 236124 257132 289908 391196    0    0     0   272  570 1039  3  1 96  0  0
 0  0 236124 257132 289908 391196    0    0     0    20  602 1082  4  0 96  0  0
 2  0 236124 257132 289908 391196    0    0     0     0  526 1003  2  0 98  0  0
 1  0 236124 257164 289908 391196    0    0     0   172  843 1429 23  1 75  1  0
 1  0 236124 257004 289908 391200    0    0     0    48  714 1266 16  1 82  0  0
 0  0 236124 257004 289908 391204    0    0     4    40  612 1128  5  1 95  0  0
 1  0 236124 257004 289908 391208    0    0     0     0  607 1217  3  1 97  0  0
 0  0 236124 257004 289908 391208    0    0     0   400  562 1207  3  0 97  0  0
 0  0 236124 257004 289908 391208    0    0     0    20  627 1262  5  1 94  1  0
 0  0 236124 257036 289908 391208    0    0     0     0  567 1192  2  2 96  0  0
 0  0 236124 257036 289908 391208    0    0     0   172  613 1222  4  1 95  0  0
 0  0 236124 257036 289908 391208    0    0     0    24  609 1199  3  1 96  0  0
 0  0 236124 257036 289908 391208    0    0     0     0  562 1164  3  0 97  0  0
 0  0 236124 257036 289908 391208    0    0     0   236  628 1251  3  1 96  0  0
 1  0 236124 257036 289908 391208    0    0     0     0  551 1131  4  1 95  0  0
 1  0 236124 257036 289908 391208    0    0     0    52  613 1139  4  1 95  1  0
 0  0 236124 256912 289908 391208    0    0     0     0  598 1116  3  1 96  0  0
 1  0 236124 256912 289908 391208    0    0     0   420  578 1088  3  1 96  0  0
 0  0 236124 256912 289908 391208    0    0     0    20  562 1035  3  1 96  0  0
 0  0 236124 256912 289908 391208    0    0     0     0  492  936  3  0 97  0  0
 0  0 236124 256912 289908 391208    0    0     0   172  530 1052  2  0 98  1  0
