dimension,birth,death
0,0.0,inf
0,0.0,0.03235186406860971
0,0.0,0.021767735523267058
0,0.0,0.020220494276209606
0,0.0,0.016079786085910455
0,0.0,0.015992010403782647
0,0.0,0.014744130774568235
0,0.0,0.012150371448431594
0,0.0,0.011492113906846325
0,0.0,0.01143998780361785
0,0.0,0.010918095145427244
0,0.0,0.007307451565569222
0,0.0,0.007183970882562233
0,0.0,0.005906864277071531
0,0.0,0.005300664734955722
0,0.0,0.005248525684109528
0,0.0,0.0041154165625933645
0,0.0,0.003377742168171376
0,0.0,0.002089308398528378
0,0.0,0.0019121766284580291
0,0.0,0.0017563781589499826
0,0.0,0.0017267348187926244
0,0.0,0.0012541102412685825
0,0.0,0.0009456543953831299
