dimension,birth,death
2,0.08840950001021305,0.10325929733467669
2,0.07812196499347193,0.08289288866632172
2,0.09607610590648326,0.10011065465497397
2,0.09338938903431965,0.09664946729470378
2,0.04896649691582452,0.05221750707667944
2,0.09857794909724572,0.10171119856276298
2,0.07736854248894239,0.08016715698726781
2,0.05533594370326846,0.056438598233296985
2,0.07614855482553907,0.07720544557501383
2,0.04258799867261579,0.04363607092383074
2,0.07412663660475097,0.07496778406568841
2,0.02744988216932591,0.027956478028864796
2,0.09762850490295331,0.09795907325284146
2,0.0015448714948893842,0.0018531570641964373
2,0.06854917459177266,0.06881111342890459
2,0.0018949418324538025,0.0020510886118692362
2,0.0018907173225279144,0.0020393415710902012
2,0.0011874954734327919,0.0013194952515664135
2,0.0020346229997552775,0.0021535283216378848
2,0.05708524827876128,0.05720364113571138
2,0.002053599495864704,0.002169596402881825
2,0.002495148781244031,0.0026093592777018094
2,0.001954326355613897,0.002066414346505904
2,0.0021111955408632394,0.0022213254391875263
2,0.0008326477589714904,0.0009419043662461179
2,0.0019193239216024043,0.002025702904956112
2,0.0016954701105001122,0.001795364766391883
2,0.001829152266377272,0.0019204378132512462
2,0.0010303072776528953,0.001113206193250212
2,0.0023743191452754576,0.0024439349663764546
2,0.0011104733707780704,0.0011715386995385165
2,0.0023150675380237944,0.0023752080650464866
2,0.00133254764842619,0.0013921067256691818
2,0.0016113105359763086,0.0016702510246098471
2,0.0022522718032806388,0.0023106422736222315
2,0.002638130036739573,0.0026959157641755684
2,0.0011369935643429502,0.0011926377129827693
2,0.0011991708801054888,0.0012539092118651987
2,0.0020600792278356434,0.0021146476319721334
2,0.0012725966171247415,0.001324785655239705
2,0.0006905182064891198,0.0007387768027489759
2,0.001257800605170652,0.0013059027893488257
2,0.0011703312126082233,0.001216810445343244
2,0.0021332133851442612,0.0021789271298138994
2,0.003199083190749509,0.0032435024496887807
2,0.0012610394073673573,0.0013030444329199657
2,0.001419330206873711,0.0014602944011400441
2,0.0021290158893555377,0.0021666882399264758
2,0.001765410098237571,0.0018029065579668842
2,0.002142299623787684,0.002179457490389295
2,0.001723192995720436,0.0017599478340902539
2,0.0012642861253491413,0.001301012578176505
2,0.0022283383538153484,0.002264920180787939
2,0.00161954363609642,0.0016542748571752375
2,0.0014658407109054633,0.0015005551187501729
