dimension,birth,death
2,0.00351013080306203,0.0036197202212865415
2,0.0013022108728224725,0.0013896333714555472
2,0.0035497989925050216,0.0036310173117065007
2,0.0035364510849642938,0.003606894501292245
2,0.0008591549783030844,0.0009251773524632936
2,0.0011112941252591686,0.0011649215701547756
2,0.000629148375774808,0.000677773400212792
2,0.0009218153577431339,0.0009691398069123037
2,0.001118590714031344,0.0011603444565481207
2,0.0006950641061658458,0.0007354549822811993
2,0.0011071201238832627,0.001146024922264781
2,0.0007164672068560327,0.0007481302884341411
2,0.0009402629528048341,0.0009714319132996397
2,0.0003615156222352057,0.00039172166482287485
2,0.0012200289695732632,0.0012494443512446056
2,0.0010229736891090436,0.0010511292092497385
2,0.0008419057204786687,0.0008688400857584642
2,0.001206983731935788,0.0012338285441148564
2,0.0009977960600832782,0.0010209282256701227
2,0.000586396608998006,0.00060662564143169
2,0.0008732131242738224,0.000891283238361
2,0.0008455851599264778,0.0008634140769648479
2,0.0010019160537422698,0.001015966529189479
2,0.0004608677224969969,0.00047309545555234865
2,0.0014113615646731555,0.0014235374583177111
2,0.00048737299032779825,0.000497446982511352
2,0.00042286148061543234,0.0004307728843787751
2,0.00038174530241823294,0.0003892940228508591
2,0.0007177261880253705,0.000725021612667204
2,0.0006391142590204753,0.0006448081925182032
2,0.0004652005790641844,0.0004708532843743815
2,0.0005512252391832251,0.0005568361225441515
2,0.0010594926458456805,0.00106506868869425
2,0.0035112144676633793,0.0035160281796053476
2,0.0006715176725774638,0.0006760379635421662
2,0.00047913868688072346,0.00048338722288532
2,0.0006999054330428001,0.0007030202643658162
2,0.0011618523916817286,0.0011649155992923526
2,0.000548498766526075,0.0005512252391832251
2,0.0004361926764743987,0.0004386120673985382
2,0.0004721994877093756,0.0004731312160970352
2,0.001118590714031344,0.0011194969820850747
2,0.0004586633339266761,0.00045952864650906515
2,0.0003258176034244905,0.00032595305036594777
1,0.01639424063882352,0.020135553637332562
1,0.004844635576961245,0.006657814238860614
1,0.005215125077141636,0.006298460590179257
1,0.001974370532744533,0.0025607741013685854
1,0.001080422561759543,0.001663034924695731
1,0.003256179376249233,0.003819329121495195
1,0.004362155240395934,0.004874644643749822
1,0.0007741385562423106,0.0012822532528042171
1,0.0010260111757129365,0.0014788851616912486
1,0.009117372327386535,0.009568013888501502
1,0.0015772011488394274,0.0020232001226605815
1,0.0012695061697941736,0.0016665231906077185
1,0.0006962826707276945,0.0010671693869575972
1,0.0010679183452765109,0.0014322759638157692
1,0.0008960228644020511,0.0012546836609392835
1,0.00119868065422971,0.0015326449082238337
1,0.0007654228749302244,0.0010690064706559321
1,0.0005253399705442207,0.000824147080686434
1,0.003840398513445009,0.004132731939441228
1,0.001864478172466653,0.002147047655588767
1,0.0006810793306358555,0.0009630312186234115
1,0.006036350082919559,0.006312576687664692
1,0.0006750939561643638,0.000947285406451029
1,0.001861140646366784,0.002116167276522299
1,0.0007337463971445991,0.0009834170096214233
1,0.0011315631552590378,0.0013697387805256594
1,0.00044694910383650524,0.0006812407917226239
1,0.001426717903107493,0.0016499931674819426
1,0.002635105034743809,0.002854874072871304
1,0.00045324635985757693,0.0006618021707819783
1,0.0014767815261202354,0.0016837337700761144
1,0.0008077959813980643,0.0010126941925794593
1,0.0011295644188229273,0.0013321122870411262
1,0.0007139851764707132,0.0009147728447286763
1,0.0015688500750876053,0.0017616227568488046
1,0.0009033373701108393,0.0010938270587290124
1,0.001315110019521762,0.001504013576187461
1,0.000820688936937188,0.001001563917344796
1,0.00047219948770940685,0.0006480442612490971
1,0.0008693295257975097,0.001044844470039674
1,0.0006697664419358828,0.0008450974791323395
1,0.0007057843905504464,0.0008762841937773392
1,0.0013446738795540412,0.0015142659916770878
1,0.0038586131263901465,0.004023296008071667
1,0.0008818113849081517,0.001045905866997546
1,0.0033210301797474994,0.0034849289139851254
1,0.00041866155668001266,0.0005821000530540801
1,0.0007350044558035779,0.000896052289937255
1,0.00029086195948959824,0.0004501816056018341
1,0.000906687266926403,0.0010592690046032423
1,0.000679354259482186,0.0008259624078746836
1,0.0004991843922698591,0.0006415721661544213
1,0.000526993735136597,0.0006679642540049055
1,0.00038621500809266627,0.0005269017610701395
1,0.0002900528618168355,0.0004304945568470105
1,0.0013046399665527409,0.0014419876634078018
1,0.0004282035373248697,0.0005646063348025068
1,0.0003009578548892366,0.00043505522897763335
1,0.0008699287418879374,0.0010033666479277988
1,0.002723289934872098,0.002854459228885641
1,0.00046322746679623044,0.0005933243670396816
1,0.003746450182238173,0.0038758046771996814
1,0.0006698483913968493,0.0007970578062187842
1,0.0012020701436766955,0.0013289108669611428
1,0.0003594361715301237,0.0004860140147566516
1,0.0009364393101070461,0.0010626709597956023
1,0.0004990428670826175,0.0006245113731181589
1,0.00039525920742327275,0.0005205716051248791
1,0.00045659032380782787,0.0005816618345564204
1,0.001012216204132046,0.001137061890143638
1,0.003361051470031819,0.003483876753556034
1,0.0010064125052724603,0.0011272221384155611
1,0.0010323553930161723,0.001152299056061222
1,0.0007945484714970825,0.000911824046381586
1,0.0021430298426513192,0.0022599832259628722
1,0.0007639741199672132,0.0008803706257034725
1,0.0004279777741641633,0.0005432888895310716
1,0.00035224710081662954,0.00046345018175171515
1,0.0005803952885726503,0.0006896574398453725
1,0.0003212836880502549,0.0004304945568471064
1,0.0003596101191697525,0.0004685599608589634
1,0.00038730680199637813,0.0004947360795905552
1,0.0005125644314830845,0.0006184096049943859
1,0.0005525834308306342,0.0006583619585494989
1,0.0008367969913391634,0.0009423215495829304
1,0.000875327927830751,0.0009796960663154442
1,0.0003322165412744841,0.00043523342316057455
1,0.0004404999326945504,0.0005430880417423378
1,0.0004599152827539363,0.0005620461319398256
1,0.0008563600058587326,0.0009572214204118807
1,0.00029123910601590753,0.00039125637942331404
1,0.0004602754269700149,0.0005602381297396546
1,0.0006116431725950288,0.0007112588827078759
1,0.0006272596904945509,0.0007267012302394
1,0.0003639249872646997,0.00046318000253394196
1,0.0008591691367548203,0.0009582996469260192
