r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
-0.5087390820228558,-0.5087455680319504,1.7444421033655042,0.8456109630333742,1.3075964188248084,2.912831781669948,-0.5087455680319504,-0.5087455680319504,-0.5087261100046665,-0.5082720893680432,-0.5086288198682473,-0.5086742219319096,-0.508700165968288,-0.5087390820228558,-0.5081488551952456,-0.5087455680319504,-0.5087455680319504
-0.5087325960137611,-0.5087455680319504,1.7444421033655042,0.8468043887067839,1.3075964188248084,2.9130652779973545,-0.5087455680319504,-0.5087455680319504,-0.5085380157409226,-0.5052171790844783,-0.49913330255372684,-0.49071446274891295,-0.5084731556499764,-0.5087131379864772,-0.5084082955590302,-0.5087390820228558,-0.5087455680319504
-0.5087325960137611,-0.5087455680319504,1.7444421033655042,0.81717629916257,1.3075964188248084,2.9135063266157886,-0.5087455680319504,-0.5087455680319504,-0.5085380157409226,-0.5052171790844783,-0.49943814498117384,-0.49035124623961435,-0.5083239774408002,-0.5086936799591935,-0.5085704457863957,-0.5087390820228558,-0.5087455680319504
-0.5087261100046665,-0.5087455680319504,1.7444421033655042,0.759736202620635,1.3075964188248084,2.9135582146885453,-0.5087455680319504,-0.5087455680319504,-0.5086936799591935,-0.505476619448263,-0.49757017436192397,-0.4843322297998091,-0.5083045194135164,-0.5085769317954902,-0.508700165968288,-0.5087455680319504,-0.5087455680319504
-0.5087455680319504,-0.5087455680319504,1.7444421033655042,0.7665854282245513,1.3075964188248084,2.9136360467976807,-0.5087455680319504,-0.5087455680319504,-0.5087455680319504,-0.5079153588678392,-0.502642233473915,-0.4968696853797052,-0.5085574737682065,-0.5087196239955719,-0.5083045194135164,-0.5087455680319504,-0.5087455680319504
-0.5087455680319504,-0.5087455680319504,1.7444421033655042,0.7667929805155791,1.3075964188248084,2.9136360467976807,-0.5087455680319504,-0.5087455680319504,-0.5087455680319504,-0.5079153588678392,-0.5035827047926346,-0.49983379153594554,-0.5086742219319096,-0.5087325960137611,-0.5081812852407186,-0.5087455680319504,-0.5087455680319504
-0.5087455680319504,-0.5087455680319504,1.7444421033655042,0.7667929805155791,1.3075964188248084,2.9136360467976807,-0.5087455680319504,-0.5087455680319504,-0.5087455680319504,-0.5077337506131899,-0.5042831937748533,-0.5008585809728952,-0.5087131379864772,-0.5087390820228558,-0.5081293971679617,-0.5087455680319504,-0.5087455680319504
-0.5087455680319504,-0.5087455680319504,1.7444421033655042,0.7667929805155791,1.3075964188248084,2.9136360467976807,-0.5087455680319504,-0.5087455680319504,-0.5087455680319504,-0.5082526313407594,-0.5039913233655955,-0.49966515529948546,-0.5086223338591526,-0.5087390820228558,-0.5082331733134755,-0.5087455680319504,-0.5087455680319504
-0.5087455680319504,-0.5087455680319504,1.7444421033655042,0.767000532806607,1.3075964188248084,2.9136360467976807,-0.5087455680319504,-0.5087455680319504,-0.5087455680319504,-0.5078375267587039,-0.5038356591473248,-0.4993732848902277,-0.5087066519773826,-0.5087390820228558,-0.5081423691861509,-0.5087455680319504,-0.5087455680319504
-0.5087455680319504,-0.5087455680319504,1.7444421033655042,0.767000532806607,1.3075964188248084,2.9136360467976807,-0.5087455680319504,-0.5087455680319504,-0.5087455680319504,-0.5081488551952456,-0.5043545398748941,-0.5005667105636373,-0.5086871939500988,-0.5087325960137611,-0.508174799231624,-0.5087455680319504,-0.5087455680319504
