dimension,birth,death
2,0.0025817997691176065,0.002739385452398349
2,0.0006187510603653813,0.0006364995602130768
1,0.02146678362904035,0.031398115861370916
1,0.02755524930257108,0.029176526948545584
1,0.009558959148923539,0.010930533101643046
1,0.008180218472595828,0.009412046142995564
1,0.003931239359408159,0.0045659517827313836
1,0.006643316930614238,0.007208444364366416
1,0.0026214975186534192,0.0031586171497030397
1,0.0028834134923044264,0.0033136170695499414
1,0.0025518379797067926,0.002949353943386475
1,0.0006825725324106861,0.0010720308839777567
1,0.0017649139216050205,0.0021005521653911447
1,0.008682264442441991,0.008976772018656392
1,0.0032194159705529663,0.003508931671134183
1,0.0012908112757595513,0.0015443274724362334
1,0.0013517906671555078,0.0015935978993391684
1,0.001064633923965059,0.001292991757572857
1,0.014504178996243388,0.014694844141938319
1,0.0013773622701279162,0.0015468222559145324
1,0.002900429220843946,0.0030626806032105617
1,0.00201513799177214,0.002170336104296971
1,0.0020851619555933916,0.0022378281391774403
1,0.0004978041562563717,0.0006445928235020135
1,0.002879819186661424,0.0029951872973399823
1,0.0029704658877592613,0.0030701378623023906
1,0.01422230683063327,0.014317226848162275
1,0.0006525998713833461,0.0007429898909505127
1,0.001511889938624463,0.0015983759614493134
1,0.0024445502272968413,0.0025205843684525243
1,0.0007835058784513479,0.0008567499952057018
1,0.002319333024327426,0.002387959066176752
1,0.0023057202433918473,0.002372987991394309
1,0.0005168062713670154,0.0005780849692944845
1,0.002493584041705484,0.002551468792610349
1,0.0006984608784355543,0.000751447930466088
1,0.002099493187784551,0.0021520574081492524
1,0.0006119976820103867,0.0006621663126227689
1,0.0005220849913899194,0.000570475311515196
1,0.0007432003796571824,0.0007912770985076185
1,0.0007524586186891241,0.0008002796486813405
1,0.0011390719752275506,0.001186434503138916
1,0.0007491121985665391,0.0007815804386251317
1,0.0005902596026412407,0.0006179195915997333
1,0.0005197090543086764,0.0005464650692646014
1,0.0020206865370316638,0.0020468585326965313
1,0.0021374742713101665,0.002162212029110198
1,0.0011967621179738866,0.001219024751425514
1,0.0028806963667055148,0.0029020823245298464
1,0.0023114318090200316,0.002332503466282224
1,0.0023180556356004484,0.0023376642034243114
1,0.0004736959679380375,0.0004930094432520951
1,0.0027699373496291205,0.002788932907265225
1,0.00109929883681714,0.001117956067755417
1,0.0006305483074276636,0.000645854453722276
1,0.0021014112556444037,0.0021149588634472713
1,0.0005978238467862396,0.0006108615958006392
1,0.0004924880158790344,0.0005047688282660317
1,0.0005668589497974012,0.0005733220871496776
1,0.0023252670988642963,0.0023295906137695086
1,0.0012442073094792367,0.0012476329968808086
0,0.0,0.08516888780380369
0,0.0,0.059537335582510266
0,0.0,0.031084049625638602
0,0.0,0.020943692814773315
0,0.0,0.020780791479696047
0,0.0,0.020707110188474438
0,0.0,0.01702023132759568
0,0.0,0.01391496594841027
0,0.0,0.012683253815823817
0,0.0,0.011905444089805407
0,0.0,0.010516689479384913
0,0.0,0.010432116710249269
0,0.0,0.009986568027213774
0,0.0,0.009145649818875256
0,0.0,0.008956888022840592
0,0.0,0.007914415644819366
0,0.0,0.007546740607272032
0,0.0,0.007505434383443143
0,0.0,0.007220570443335961
0,0.0,0.006588246411254186
0,0.0,0.005879694326231492
0,0.0,0.0056950079065473825
0,0.0,0.005497846866677176
0,0.0,0.005291365907949042
0,0.0,0.00453384168766935
0,0.0,0.004443494032478779
0,0.0,0.004305521667869444
0,0.0,0.003813237866803297
0,0.0,0.0037679480102125297
0,0.0,0.0031459258790351237
0,0.0,0.0030022979683132847
0,0.0,0.002937923808534329
0,0.0,0.00283736168609778
0,0.0,0.0027507938518428476
0,0.0,0.0026850569598941562
0,0.0,0.0026376520468860587
0,0.0,0.0024904699222583733
0,0.0,0.002462515189969858
0,0.0,0.002457258197529747
0,0.0,0.0024495723562228074
0,0.0,0.00241164136547933
0,0.0,0.0024101188532891222
0,0.0,0.0024096129241797967
0,0.0,0.0023973420456079595
0,0.0,0.002390489414000252
0,0.0,0.0023774408575782174
0,0.0,0.002274774557220575
0,0.0,0.0022590616912413464
0,0.0,0.0022507836878317557
0,0.0,0.0021957539016186616
0,0.0,0.00219331089287312
0,0.0,0.0021789408864179025
0,0.0,0.002149762041463164
0,0.0,0.002123949315108066
0,0.0,0.002081099375410358
0,0.0,0.0020351209987576674
0,0.0,0.0020264321170465767
0,0.0,0.0020106920234795804
0,0.0,0.0019867057564879956
0,0.0,0.001982705855455071
0,0.0,0.0019272975098378756
0,0.0,0.0018432361096346217
0,0.0,0.0018378115543942648
0,0.0,0.0018317847628216916
0,0.0,0.0017709146634441362
0,0.0,0.0017442996504196601
0,0.0,0.001737494646068442
0,0.0,0.001652637709376847
0,0.0,0.0016094801714751066
0,0.0,0.001591664465532427
0,0.0,0.0015616126214834248
0,0.0,0.0014985816813423444
0,0.0,0.0014642381076481873
0,0.0,0.0014432078472485245
0,0.0,0.0013716843600331677
0,0.0,0.0013010594748494417
0,0.0,0.0012921763868079233
0,0.0,0.0012917037359367765
0,0.0,0.001277684726317253
0,0.0,0.0012346584808961537
0,0.0,0.0012343573665523015
0,0.0,0.0012111623711689866
0,0.0,0.0012030385537311879
0,0.0,0.0012010634039363137
0,0.0,0.0011933588091826842
0,0.0,0.0011780851050222567
0,0.0,0.0011768823441548472
0,0.0,0.0011768278492500337
0,0.0,0.0011700221256976428
0,0.0,0.0011550098015790757
0,0.0,0.0011195063938684209
0,0.0,0.0011069380877123814
0,0.0,0.0010976248582256955
0,0.0,0.0010882281523183382
0,0.0,0.0010850179818498553
0,0.0,0.0010843008785194068
0,0.0,0.0010758632365057911
0,0.0,0.0010719481100409636
0,0.0,0.0010673565725188153
0,0.0,0.001061690807112173
0,0.0,0.0010586016542651073
0,0.0,0.0010026970643697718
0,0.0,0.0009673853672815648
0,0.0,0.0009506391892686464
0,0.0,0.0009469607898047446
0,0.0,0.0009404509097804742
0,0.0,0.0009132790074219403
0,0.0,0.0009063167821091259
0,0.0,0.0008665837848183155
0,0.0,0.0008584687285517943
0,0.0,0.000834622019370609
0,0.0,0.0008263267591385033
0,0.0,0.0008239991463546568
0,0.0,0.0008199220814381078
0,0.0,0.0008150979669128848
0,0.0,0.0008079801922776003
0,0.0,0.000799443701103717
0,0.0,0.0007985890236433074
0,0.0,0.0007960282180927676
0,0.0,0.0007959467218662001
0,0.0,0.0007659855211851692
0,0.0,0.0007593581266594127
0,0.0,0.0007590116957760267
0,0.0,0.0007528098671170496
0,0.0,0.00075150326370769
0,0.0,0.0007407580920229611
0,0.0,0.0007299075483134363
0,0.0,0.0007215530330306528
0,0.0,0.0007151095501442684
0,0.0,0.0007092772228561013
0,0.0,0.0007039997164163348
0,0.0,0.0007020569746196576
0,0.0,0.0007010130213753737
0,0.0,0.0006929604322484491
0,0.0,0.0006918466456741451
0,0.0,0.0006914790286448582
0,0.0,0.0006902275409735499
0,0.0,0.0006867446621699855
0,0.0,0.0006851259037174563
0,0.0,0.000685076896509502
0,0.0,0.0006801059662000612
0,0.0,0.0006747773154591062
0,0.0,0.0006701454847026313
0,0.0,0.000669587573776256
0,0.0,0.0006589987025051804
0,0.0,0.0006587387424545379
0,0.0,0.0006552664931063551
0,0.0,0.0006548755614860002
0,0.0,0.0006510232235281375
0,0.0,0.0006411940679484077
0,0.0,0.0006362032759468392
0,0.0,0.000632367843191039
0,0.0,0.000630914943426888
0,0.0,0.0006296643766543278
0,0.0,0.0006220521965606303
0,0.0,0.0006136432862548892
0,0.0,0.0006081210606664076
0,0.0,0.0006046023063595868
0,0.0,0.0005984770690735621
0,0.0,0.0005894095741989709
0,0.0,0.0005851566080030176
0,0.0,0.0005851538537373573
0,0.0,0.0005754106991203441
0,0.0,0.0005699493545799148
0,0.0,0.0005593248303335671
0,0.0,0.0005568540293835942
0,0.0,0.0005496063885209313
0,0.0,0.0005493583172768085
0,0.0,0.0005464025705186702
0,0.0,0.0005457383244646445
0,0.0,0.0005451122980762738
0,0.0,0.0005434021880684648
0,0.0,0.0005160596209339818
0,0.0,0.0005153282774316298
0,0.0,0.0005146652623262363
0,0.0,0.0005125287930480166
0,0.0,0.0005118378667355712
0,0.0,0.0005084485686395601
0,0.0,0.0005051796949004212
0,0.0,0.0005023449301303839
0,0.0,0.0005023383366838688
0,0.0,0.0004952241114626562
0,0.0,0.0004927870619102823
0,0.0,0.0004911820257362667
0,0.0,0.0004817078281165505
0,0.0,0.00048099576885355494
0,0.0,0.0004776445915198695
0,0.0,0.000476611193553649
0,0.0,0.0004753471989401972
0,0.0,0.00046956548993298233
