r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.6186800448536633,-0.12662935887580265,1.4640261059078354,-0.3546532701025013,-0.3546532701025013,-0.3539867968648531,-0.3543065238910222,-0.35320324049086144,-0.35161361175511957,-0.35460823812698455,-0.3546487669049496,-0.35425698871795375,-0.3546532701025013,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.619166390189245,-0.126485256554149,1.4639540547470087,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.35400480965505987,-0.3518928100033235,-0.34933949699152284,-0.3546352573122946,-0.3546487669049496,-0.3542299695326437,-0.3546532701025013,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.619166390189245,-0.12637717981290877,1.4639540547470087,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.35431102708857387,-0.35200989313966713,-0.34947909611562483,-0.35463075411474293,-0.3546487669049496,-0.354225466335092,-0.3546532701025013,-0.3546532701025013
-0.3546487669049496,-0.3546532701025013,-0.3546532701025013,3.619166390189245,-0.12630512865208193,1.4639540547470087,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.354365065459194,-0.35193333878128863,-0.348974737989837,-0.35463976050984625,-0.3546532701025013,-0.3542164599399887,-0.3546532701025013,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.619166390189245,-0.12616102633042828,1.463809952425355,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3400809228252757,-0.35182976523760007,-0.3483037615546372,-0.3546352573122946,-0.35463976050984625,-0.35423447273019537,-0.3546487669049496,-0.3546532701025013
-0.3546487669049496,-0.3546532701025013,-0.3546532701025013,3.6193104925108983,-0.12612500075001487,1.4639540547470087,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.35456320615146775,-0.3520684347078389,-0.34933949699152284,-0.3546352573122946,-0.3546532701025013,-0.3542209631375403,-0.3546532701025013,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.6193104925108983,-0.12612500075001487,1.4639540547470087,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3546352573122946,-0.35207293790539057,-0.3492809554233511,-0.3546352573122946,-0.3546487669049496,-0.354225466335092,-0.3546532701025013,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.6193104925108983,-0.12598089842836122,1.4639540547470087,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3533383364174117,-0.35200538994211544,-0.3490062603726988,-0.3546352573122946,-0.3546532701025013,-0.3542209631375403,-0.3546487669049496,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.6193104925108983,-0.12598089842836122,1.4639540547470087,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.35225306580745763,-0.3498303455246556,-0.35463976050984625,-0.3546487669049496,-0.3542209631375403,-0.3546532701025013,-0.3546532701025013
-0.35463976050984625,-0.3546532701025013,-0.3546532701025013,3.6193104925108983,-0.125872821687121,1.4639540547470087,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3538607073334062,-0.3521314794735624,-0.34931698100376446,-0.35464426370739793,-0.35464426370739793,-0.3542209631375403,-0.3546487669049496,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.6193104925108983,-0.12583679610670756,1.4639540547470087,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.35456320615146775,-0.35207744110294226,-0.34947008972052146,-0.3546352573122946,-0.3546487669049496,-0.3542209631375403,-0.3546532701025013,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.6193104925108983,-0.12572871936546734,1.4639720675372154,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3538246817529928,-0.3523566393511462,-0.3499519318585509,-0.35463976050984625,-0.3546487669049496,-0.3542209631375403,-0.3546487669049496,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.6193104925108983,-0.12572871936546734,1.4639720675372154,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.35245570969728307,-0.35005550540223945,-0.35464426370739793,-0.3546487669049496,-0.3542164599399887,-0.3546532701025013,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.619454594832552,-0.12572871936546734,1.4639720675372154,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3521179698809073,-0.3493124778062128,-0.35464426370739793,-0.3546532701025013,-0.354211956742437,-0.3546532701025013,-0.3546532701025013
-0.3546487669049496,-0.3546532701025013,-0.3546532701025013,3.619454594832552,-0.1256926937850539,1.463936041956802,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.35456320615146775,-0.3523611425486979,-0.3493349937939712,-0.35463976050984625,-0.3546487669049496,-0.3542209631375403,-0.3546532701025013,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.619454594832552,-0.1256926937850539,1.4639720675372154,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.35254577364831663,-0.34999696383406764,-0.35463976050984625,-0.3546487669049496,-0.3542164599399887,-0.3546532701025013,-0.3546532701025013
-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,3.619454594832552,-0.12558461704381368,1.4639720675372154,-0.3546532701025013,-0.3546532701025013,-0.3546532701025013,-0.3538607073334062,-0.35268987596997026,-0.3500374926120327,-0.35464426370739793,-0.3546487669049496,-0.3542164599399887,-0.3546487669049496,-0.3546532701025013
