r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
-0.4612727198709537,-0.4612727198709537,-0.3655333778894393,1.591090396200191,2.3743749307340867,2.535932735677532,-0.4612727198709537,-0.4612727198709537,-0.4612353654651864,-0.4607310809873283,-0.45855518685138474,-0.4585365096485011,-0.4612260268637446,-0.4612633812695119,-0.46039489133542283,-0.4612727198709537,-0.4612727198709537
-0.4612727198709537,-0.4612727198709537,-0.3655333778894393,1.5927713444597182,2.3743749307340867,2.536044798894834,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4602267965094701,-0.4555014641799104,-0.44876833254035986,-0.4612260268637446,-0.4612633812695119,-0.46039489133542283,-0.4612633812695119,-0.4612727198709537
-0.4612727198709537,-0.4612727198709537,-0.3655333778894393,1.5927713444597182,2.3743749307340867,2.536044798894834,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.460488277349841,-0.45524932194098133,-0.4480772760336654,-0.4612353654651864,-0.4612633812695119,-0.4603762141325392,-0.4612727198709537,-0.4612727198709537
-0.4612727198709537,-0.4612727198709537,-0.3655333778894393,1.5927713444597182,2.3743749307340867,2.536044798894834,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4264584136958576,-0.4547170216587977,-0.4456959326660019,-0.4612447040666282,-0.4612540426680701,-0.460385552733981,-0.4612633812695119,-0.4612727198709537
-0.4612633812695119,-0.4612727198709537,-0.3655333778894393,1.511114613452465,2.3743749307340867,2.5361942165179028,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.46078711259597915,-0.45352168067424503,-0.4459013818977219,-0.46100190042914096,-0.4612540426680701,-0.46062835637146826,-0.4612727198709537,-0.4612727198709537
-0.4612633812695119,-0.4612727198709537,-0.3655333778894393,1.476897977769645,2.3743749307340867,2.5361942165179028,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4496461610758907,-0.43768341262892235,-0.46083380560318826,-0.4612447040666282,-0.46081512840030464,-0.4612727198709537,-0.4612727198709537
-0.4612633812695119,-0.4612727198709537,-0.3655333778894393,1.4195589649168847,2.3743749307340867,2.5361942165179028,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4524010485012269,-0.44119472677104576,-0.46080578979886283,-0.4612540426680701,-0.46081512840030464,-0.4612727198709537,-0.4612727198709537
-0.4612727198709537,-0.4612727198709537,-0.3655333778894393,1.4181394974977284,2.3743749307340867,2.5361942165179028,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.46060034056714283,-0.4513271093354179,-0.44101729334365125,-0.46097388462481553,-0.4612540426680701,-0.46065637217579375,-0.4612727198709537,-0.4612727198709537
-0.4612727198709537,-0.4612727198709537,-0.3655333778894393,1.4181394974977284,2.3743749307340867,2.5361942165179028,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4606376949729101,-0.4558750082375831,-0.44953409785858894,-0.4612540426680701,-0.4612633812695119,-0.4603668755310974,-0.4612727198709537,-0.4612727198709537
-0.4612540426680701,-0.4612727198709537,-0.3655333778894393,1.4181394974977284,2.3743749307340867,2.5361942165179028,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4610859478421173,-0.45495048669484317,-0.4486656079244999,-0.4612447040666282,-0.4612633812695119,-0.4603762141325392,-0.4612727198709537,-0.4612727198709537
-0.4612727198709537,-0.4612727198709537,-0.3655333778894393,1.4156741067170886,2.3743749307340867,2.5361942165179028,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4612727198709537,-0.4548010690717741,-0.44786248820050356,-0.4612260268637446,-0.4612633812695119,-0.460385552733981,-0.4612727198709537,-0.4612727198709537
-0.4612727198709537,-0.4612727198709537,-0.3655333778894393,1.4158235243401578,2.3743749307340867,2.53623157092367,-0.4612727198709537,-0.4612727198709537,-0.4612353654651864,-0.4608618214075137,-0.4555761729914449,-0.44911386079370713,-0.4612353654651864,-0.4612727198709537,-0.460385552733981,-0.4612633812695119,-0.4612727198709537
